Region,State,Segment,Value Column Name,Value
"Central","Texas","Home Office","Average of Postal Code - Quantity","76336.22818791946"
"Central","Texas","Home Office","(Average of Postal Code - Quantity)%","129.82351732639364"
"Central","Texas","Home Office","Average of Postal Code - Row ID","76775.22818791946"
"Central","Texas","Home Office","(Average of Postal Code - Row ID)%","515.2699878383856"
"Central","Texas","Home Office","Average of Postal Code - Sales","56620.68018791945"
"Central","Texas","Home Office","(Average of Postal Code - Sales)%","2.7887086625411204"
"Central","Texas","Home Office","Row ID - Quantity","-439"
"Central","Texas","Home Office","(Row ID - Quantity)%","-0.7465986394557824"
"Central","Texas","Home Office","Sales - Quantity","19715.548000000006"
"Central","Texas","Home Office","(Sales - Quantity)%","33.529843537414976"
"Central","Texas","Home Office","Sales - Row ID","20154.548000000006"
"Central","Texas","Home Office","(Sales - Row ID)%","135.265422818792"
"Central","Texas","Home Office","Profit","-1084.6682000000005"
"Central","Texas","Home Office","First Ship Mode",""
"Central","Texas","Home Office","Discount","56.779999999999966"
"Central","Oklahoma","Consumer","Quantity","132"
"Central","Oklahoma","Consumer","Row ID","35"
"Central","Oklahoma","Consumer","Sales","11561.769999999999"
"Central","Oklahoma","Consumer","Average of Postal Code","73584.91428571429"
"Central","Oklahoma","Consumer","Average of Postal Code - Quantity","73452.91428571429"
"Central","Oklahoma","Consumer","(Average of Postal Code - Quantity)%","556.4614718614719"
"Central","Oklahoma","Consumer","Average of Postal Code - Row ID","73549.91428571429"
"Central","Oklahoma","Consumer","(Average of Postal Code - Row ID)%","2101.4261224489796"
"Central","Oklahoma","Consumer","Average of Postal Code - Sales","62023.14428571429"
"Central","Oklahoma","Consumer","(Average of Postal Code - Sales)%","5.364502518707282"
"Central","Oklahoma","Consumer","Row ID - Quantity","-97"
"Central","Oklahoma","Consumer","(Row ID - Quantity)%","-0.7348484848484849"
"Central","Oklahoma","Consumer","Sales - Quantity","11429.769999999999"
"Central","Oklahoma","Consumer","(Sales - Quantity)%","86.58916666666666"
"Central","Oklahoma","Consumer","Sales - Row ID","11526.769999999999"
"Central","Oklahoma","Consumer","(Sales - Row ID)%","329.3362857142857"
"Central","Oklahoma","Consumer","Profit","3021.8161"
"Central","Oklahoma","Consumer","First Ship Mode",""
"Central","Oklahoma","Consumer","Discount","0"
"Central","Oklahoma","Corporate","Quantity","39"
"Central","Oklahoma","Corporate","Row ID","11"
"Central","Oklahoma","Corporate","Sales","2569.7500000000005"
"Central","Oklahoma","Corporate","Average of Postal Code","73738.18181818182"
"Central","Oklahoma","Corporate","Average of Postal Code - Quantity","73699.18181818182"
"Central","Oklahoma","Corporate","(Average of Postal Code - Quantity)%","1889.7226107226109"
"Central","Oklahoma","Corporate","Average of Postal Code - Row ID","73727.18181818182"
"Central","Oklahoma","Corporate","(Average of Postal Code - Row ID)%","6702.471074380166"
"Central","Oklahoma","Corporate","Average of Postal Code - Sales","71168.43181818182"
"Central","Oklahoma","Corporate","(Average of Postal Code - Sales)%","27.694690852488304"
"Central","Oklahoma","Corporate","Row ID - Quantity","-28"
"Central","Oklahoma","Corporate","(Row ID - Quantity)%","-0.717948717948718"
"Central","Oklahoma","Corporate","Sales - Quantity","2530.7500000000005"
"Central","Oklahoma","Corporate","(Sales - Quantity)%","64.89102564102565"
"Central","Oklahoma","Corporate","Sales - Row ID","2558.7500000000005"
"Central","Oklahoma","Corporate","(Sales - Row ID)%","232.6136363636364"
"Central","Oklahoma","Corporate","Profit","519.4248000000001"
"Central","Oklahoma","Corporate","First Ship Mode",""
"Central","Oklahoma","Corporate","Discount","0"
"Central","Oklahoma","Home Office","Quantity","76"
"Central","Oklahoma","Home Office","Row ID","20"
"Central","Oklahoma","Home Office","Sales","5551.87"
"Central","Oklahoma","Home Office","Average of Postal Code","73826.4"
"Central","Oklahoma","Home Office","Average of Postal Code - Quantity","73750.4"
"Central","Oklahoma","Home Office","(Average of Postal Code - Quantity)%","970.4"
"Central","Oklahoma","Home Office","Average of Postal Code - Row ID","73806.4"
"Central","Oklahoma","Home Office","(Average of Postal Code - Row ID)%","3690.32"
"Central","Oklahoma","Home Office","Average of Postal Code - Sales","68274.53"
"Central","Oklahoma","Home Office","(Average of Postal Code - Sales)%","12.297573610333096"
"Central","Oklahoma","Home Office","Row ID - Quantity","-56"
"Central","Oklahoma","Home Office","(Row ID - Quantity)%","-0.7368421052631579"
"Central","Oklahoma","Home Office","Sales - Quantity","5475.87"
"Central","Oklahoma","Home Office","(Sales - Quantity)%","72.05092105263158"
"Central","Oklahoma","Home Office","Sales - Row ID","5531.87"
"Central","Oklahoma","Home Office","(Sales - Row ID)%","276.5935"
"Central","Oklahoma","Home Office","Profit","1312.7151"
"Central","Oklahoma","Home Office","First Ship Mode",""
"Central","Oklahoma","Home Office","Discount","0"
"Central","Nebraska","Consumer","Quantity","71"
"Central","Nebraska","Consumer","Row ID","19"
"Central","Nebraska","Consumer","Sales","5261.249999999998"
"Central","Nebraska","Consumer","Average of Postal Code","68163.78947368421"
"Central","Nebraska","Consumer","Average of Postal Code - Quantity","68092.78947368421"
"Central","Nebraska","Consumer","(Average of Postal Code - Quantity)%","959.0533728687918"
"Central","Nebraska","Consumer","Average of Postal Code - Row ID","68144.78947368421"
"Central","Nebraska","Consumer","(Average of Postal Code - Row ID)%","3586.567867036011"
"Central","Nebraska","Consumer","Average of Postal Code - Sales","62902.53947368421"
"Central","Nebraska","Consumer","(Average of Postal Code - Sales)%","11.955816483475264"
"Central","Nebraska","Consumer","Row ID - Quantity","-52"
"Central","Nebraska","Consumer","(Row ID - Quantity)%","-0.7323943661971832"
"Central","Nebraska","Consumer","Sales - Quantity","5190.249999999998"
"Central","Nebraska","Consumer","(Sales - Quantity)%","73.10211267605631"
"Central","Nebraska","Consumer","Sales - Row ID","5242.249999999998"
"Central","Nebraska","Consumer","(Sales - Row ID)%","275.907894736842"
"Central","Nebraska","Consumer","Profit","1603.5748999999998"
"Central","Nebraska","Consumer","First Ship Mode",""
"Central","Nebraska","Consumer","Discount","0"
"Central","Nebraska","Corporate","Quantity","45"
"Central","Nebraska","Corporate","Row ID","13"
"Central","Nebraska","Corporate","Sales","1266.7399999999998"
"Central","Nebraska","Corporate","Average of Postal Code","68073.61538461539"
"Central","Nebraska","Corporate","Average of Postal Code - Quantity","68028.61538461539"
"Central","Nebraska","Corporate","(Average of Postal Code - Quantity)%","1511.7470085470088"
"Central","Nebraska","Corporate","Average of Postal Code - Row ID","68060.61538461539"
"Central","Nebraska","Corporate","(Average of Postal Code - Row ID)%","5235.431952662722"
"Central","Nebraska","Corporate","Average of Postal Code - Sales","66806.87538461538"
"Central","Nebraska","Corporate","(Average of Postal Code - Sales)%","52.73921671741273"
"Central","Nebraska","Corporate","Row ID - Quantity","-32"
"Central","Nebraska","Corporate","(Row ID - Quantity)%","-0.7111111111111111"
"Central","Nebraska","Corporate","Sales - Quantity","1221.7399999999998"
"Central","Nebraska","Corporate","(Sales - Quantity)%","27.14977777777777"
"Central","Nebraska","Corporate","Sales - Row ID","1253.7399999999998"
"Central","Nebraska","Corporate","(Sales - Row ID)%","96.44153846153844"
"Central","Nebraska","Corporate","Profit","215.1239"
"Central","Nebraska","Corporate","First Ship Mode",""
"Central","Nebraska","Corporate","Discount","0"
"Central","Nebraska","Home Office","Quantity","20"
"Central","Nebraska","Home Office","Row ID","6"
"Central","Nebraska","Home Office","Sales","936.9399999999998"
"Central","Nebraska","Home Office","Average of Postal Code","68090.83333333333"
"Central","Nebraska","Home Office","Average of Postal Code - Quantity","68070.83333333333"
"Central","Nebraska","Home Office","(Average of Postal Code - Quantity)%","3403.541666666666"
"Central","Nebraska","Home Office","Average of Postal Code - Row ID","68084.83333333333"
"Central","Nebraska","Home Office","(Average of Postal Code - Row ID)%","11347.47222222222"
"Central","Nebraska","Home Office","Average of Postal Code - Sales","67153.89333333333"
"Central","Nebraska","Home Office","(Average of Postal Code - Sales)%","71.67363260543188"
"Central","Nebraska","Home Office","Row ID - Quantity","-14"
"Central","Nebraska","Home Office","(Row ID - Quantity)%","-0.7"
"Central","Nebraska","Home Office","Sales - Quantity","916.9399999999998"
"Central","Nebraska","Home Office","(Sales - Quantity)%","45.847"
"Central","Nebraska","Home Office","Sales - Row ID","930.9399999999998"
"Central","Nebraska","Home Office","(Sales - Row ID)%","155.15666666666664"
"Central","Nebraska","Home Office","Profit","218.39540000000002"
"Central","Nebraska","Home Office","First Ship Mode",""
"Central","Nebraska","Home Office","Discount","0"
"Central","Kansas","Consumer","Quantity","26"
"Central","Kansas","Consumer","Row ID","8"
"Central","Kansas","Consumer","Sales","697.1799999999998"
"Central","Kansas","Consumer","Average of Postal Code","67449.75"
"Central","Kansas","Consumer","Average of Postal Code - Quantity","67423.75"
"Central","Kansas","Consumer","(Average of Postal Code - Quantity)%","2593.221153846154"
"Central","Kansas","Consumer","Average of Postal Code - Row ID","67441.75"
"Central","Kansas","Consumer","(Average of Postal Code - Row ID)%","8430.21875"
"Central","Kansas","Consumer","Average of Postal Code - Sales","66752.57"
"Central","Kansas","Consumer","(Average of Postal Code - Sales)%","95.74653604521072"
"Central","Kansas","Consumer","Row ID - Quantity","-18"
"Central","Kansas","Consumer","(Row ID - Quantity)%","-0.6923076923076923"
"Central","Kansas","Consumer","Sales - Quantity","671.1799999999998"
"Central","Kansas","Consumer","(Sales - Quantity)%","25.81461538461538"
"Central","Kansas","Consumer","Sales - Row ID","689.1799999999998"
"Central","Kansas","Consumer","(Sales - Row ID)%","86.14749999999998"
"Central","Kansas","Consumer","Profit","263.5363"
"Central","Kansas","Consumer","First Ship Mode",""
"Central","Kansas","Consumer","Discount","0"
"Central","Kansas","Corporate","Quantity","26"
"Central","Kansas","Corporate","Row ID","8"
"Central","Kansas","Corporate","Sales","898.1799999999998"
"Central","Kansas","Corporate","Average of Postal Code","66620.5"
"Central","Kansas","Corporate","Average of Postal Code - Quantity","66594.5"
"Central","Kansas","Corporate","(Average of Postal Code - Quantity)%","2561.326923076923"
"Central","Kansas","Corporate","Average of Postal Code - Row ID","66612.5"
"Central","Kansas","Corporate","(Average of Postal Code - Row ID)%","8326.5625"
"Central","Kansas","Corporate","Average of Postal Code - Sales","65722.32"
"Central","Kansas","Corporate","(Average of Postal Code - Sales)%","73.17277160480084"
"Central","Kansas","Corporate","Row ID - Quantity","-18"
"Central","Kansas","Corporate","(Row ID - Quantity)%","-0.6923076923076923"
"Central","Kansas","Corporate","Sales - Quantity","872.1799999999998"
"Central","Kansas","Corporate","(Sales - Quantity)%","33.545384615384606"
"Central","Kansas","Corporate","Sales - Row ID","890.1799999999998"
"Central","Kansas","Corporate","(Sales - Row ID)%","111.27249999999998"
"Central","Kansas","Corporate","Profit","286.32559999999995"
"Central","Kansas","Corporate","First Ship Mode",""
"Central","Kansas","Corporate","Discount","0"
"Central","Kansas","Home Office","Quantity","22"
"Central","Kansas","Home Office","Row ID","8"
"Central","Kansas","Home Office","Sales","1318.95"
"Central","Kansas","Home Office","Average of Postal Code","66404.5"
"Central","Kansas","Home Office","Average of Postal Code - Quantity","66382.5"
"Central","Kansas","Home Office","(Average of Postal Code - Quantity)%","3017.3863636363635"
"Central","Kansas","Home Office","Average of Postal Code - Row ID","66396.5"
"Central","Kansas","Home Office","(Average of Postal Code - Row ID)%","8299.5625"
"Central","Kansas","Home Office","Average of Postal Code - Sales","65085.55"
"Central","Kansas","Home Office","(Average of Postal Code - Sales)%","49.34648773645703"
"Central","Kansas","Home Office","Row ID - Quantity","-14"
"Central","Kansas","Home Office","(Row ID - Quantity)%","-0.6363636363636364"
"Central","Kansas","Home Office","Sales - Quantity","1296.95"
"Central","Kansas","Home Office","(Sales - Quantity)%","58.95227272727273"
"Central","Kansas","Home Office","Sales - Row ID","1310.95"
"Central","Kansas","Home Office","(Sales - Row ID)%","163.86875"
"Central","Kansas","Home Office","Profit","286.5816"
"Central","Kansas","Home Office","First Ship Mode",""
"Central","Kansas","Home Office","Discount","0"
"Central","Missouri","Consumer","Quantity","139"
"Central","Missouri","Consumer","Row ID","38"
"Central","Missouri","Consumer","Sales","5150.920000000001"
"Central","Missouri","Consumer","Average of Postal Code","65025.02631578947"
"Central","Missouri","Consumer","Average of Postal Code - Quantity","64886.02631578947"
"Central","Missouri","Consumer","(Average of Postal Code - Quantity)%","466.8059447179099"
"Central","Missouri","Consumer","Average of Postal Code - Row ID","64987.02631578947"
"Central","Missouri","Consumer","(Average of Postal Code - Row ID)%","1710.1849030470914"
"Central","Missouri","Consumer","Average of Postal Code - Sales","59874.106315789475"
"Central","Missouri","Consumer","(Average of Postal Code - Sales)%","11.623963547441907"
"Central","Missouri","Consumer","Row ID - Quantity","-101"
"Central","Missouri","Consumer","(Row ID - Quantity)%","-0.7266187050359713"
"Central","Missouri","Consumer","Sales - Quantity","5011.920000000001"
"Central","Missouri","Consumer","(Sales - Quantity)%","36.056978417266194"
"Central","Missouri","Consumer","Sales - Row ID","5112.920000000001"
"Central","Missouri","Consumer","(Sales - Row ID)%","134.5505263157895"
"Central","Missouri","Consumer","Profit","1158.0537"
"Central","Missouri","Consumer","First Ship Mode",""
"Central","Missouri","Consumer","Discount","0"
"Central","Missouri","Corporate","Quantity","63"
"Central","Missouri","Corporate","Row ID","15"
"Central","Missouri","Corporate","Sales","10500.429999999998"
"Central","Missouri","Corporate","Average of Postal Code","65200.6"
"Central","Missouri","Corporate","Average of Postal Code - Quantity","65137.6"
"Central","Missouri","Corporate","(Average of Postal Code - Quantity)%","1033.9301587301586"
"Central","Missouri","Corporate","Average of Postal Code - Row ID","65185.6"
"Central","Missouri","Corporate","(Average of Postal Code - Row ID)%","4345.706666666667"
"Central","Missouri","Corporate","Average of Postal Code - Sales","54700.17"
"Central","Missouri","Corporate","(Average of Postal Code - Sales)%","5.209326665669883"
"Central","Missouri","Corporate","Row ID - Quantity","-48"
"Central","Missouri","Corporate","(Row ID - Quantity)%","-0.7619047619047619"
"Central","Missouri","Corporate","Sales - Quantity","10437.429999999998"
"Central","Missouri","Corporate","(Sales - Quantity)%","165.67349206349206"
"Central","Missouri","Corporate","Sales - Row ID","10485.429999999998"
"Central","Missouri","Corporate","(Sales - Row ID)%","699.0286666666666"
"Central","Missouri","Corporate","Profit","2904.9968"
"Central","Missouri","Corporate","First Ship Mode",""
"Central","Missouri","Corporate","Discount","0"
"Central","Missouri","Home Office","Quantity","50"
"Central","Missouri","Home Office","Row ID","13"
"Central","Missouri","Home Office","Sales","6553.8"
"Central","Missouri","Home Office","Average of Postal Code","65338.61538461538"
"Central","Missouri","Home Office","Average of Postal Code - Quantity","65288.61538461538"
"Central","Missouri","Home Office","(Average of Postal Code - Quantity)%","1305.7723076923075"
"Central","Missouri","Home Office","Average of Postal Code - Row ID","65325.61538461538"
"Central","Missouri","Home Office","(Average of Postal Code - Row ID)%","5025.047337278106"
"Central","Missouri","Home Office","Average of Postal Code - Sales","58784.81538461538"
"Central","Missouri","Home Office","(Average of Postal Code - Sales)%","8.969577250544017"
"Central","Missouri","Home Office","Row ID - Quantity","-37"
"Central","Missouri","Home Office","(Row ID - Quantity)%","-0.74"
"Central","Missouri","Home Office","Sales - Quantity","6503.8"
"Central","Missouri","Home Office","(Sales - Quantity)%","130.076"
"Central","Missouri","Home Office","Sales - Row ID","6540.8"
"Central","Missouri","Home Office","(Sales - Row ID)%","503.13846153846157"
"Central","Missouri","Home Office","Profit","2373.16"
"Central","Missouri","Home Office","First Ship Mode",""
"Central","Missouri","Home Office","Discount","0"
"Central","Illinois","Consumer","Quantity","1016"
"Central","Illinois","Consumer","Row ID","276"
"Central","Illinois","Consumer","Sales","45182.19499999999"
"Central","Illinois","Consumer","Average of Postal Code","60731.79347826087"
"Central","Illinois","Consumer","Average of Postal Code - Quantity","59715.79347826087"
"Central","Illinois","Consumer","(Average of Postal Code - Quantity)%","58.77538728175283"
"Central","Illinois","Consumer","Average of Postal Code - Row ID","60455.79347826087"
"Central","Illinois","Consumer","(Average of Postal Code - Row ID)%","219.0427299936988"
"Central","Illinois","Consumer","Average of Postal Code - Sales","15549.59847826088"
"Central","Illinois","Consumer","(Average of Postal Code - Sales)%","0.3441532328887714"
"Central","Illinois","Consumer","Row ID - Quantity","-740"
"Central","Illinois","Consumer","(Row ID - Quantity)%","-0.7283464566929134"
"Central","Illinois","Consumer","Sales - Quantity","44166.19499999999"
"Central","Illinois","Consumer","(Sales - Quantity)%","43.47066437007873"
"Central","Illinois","Consumer","Sales - Row ID","44906.19499999999"
"Central","Illinois","Consumer","(Sales - Row ID)%","162.70360507246374"
"Central","Illinois","Consumer","Profit","-5470.893400000001"
"Central","Illinois","Consumer","First Ship Mode",""
"Central","Illinois","Consumer","Discount","109.49999999999963"
"Central","Illinois","Corporate","Quantity","479"
"Central","Illinois","Corporate","Row ID","120"
"Central","Illinois","Corporate","Sales","15984.280000000004"
"Central","Illinois","Corporate","Average of Postal Code","60797.166666666664"
"Central","Illinois","Corporate","Average of Postal Code - Quantity","60318.166666666664"
"Central","Illinois","Corporate","(Average of Postal Code - Quantity)%","125.92519137091162"
"Central","Illinois","Corporate","Average of Postal Code - Row ID","60677.166666666664"
"Central","Illinois","Corporate","(Average of Postal Code - Row ID)%","505.6430555555555"
"Central","Illinois","Corporate","Average of Postal Code - Sales","44812.88666666666"
"Central","Illinois","Corporate","(Average of Postal Code - Sales)%","2.803559914282448"
"Central","Illinois","Corporate","Row ID - Quantity","-359"
"Central","Illinois","Corporate","(Row ID - Quantity)%","-0.7494780793319415"
"Central","Illinois","Corporate","Sales - Quantity","15505.280000000004"
"Central","Illinois","Corporate","(Sales - Quantity)%","32.37010438413362"
"Central","Illinois","Corporate","Sales - Row ID","15864.280000000004"
"Central","Illinois","Corporate","(Sales - Row ID)%","132.20233333333337"
"Central","Illinois","Corporate","Profit","-4492.881700000001"
"Central","Illinois","Corporate","First Ship Mode",""
"Central","Illinois","Corporate","Discount","48.099999999999966"
"Central","Illinois","Home Office","Quantity","350"
"Central","Illinois","Home Office","Row ID","96"
"Central","Illinois","Home Office","Sales","18999.625999999997"
"Central","Illinois","Home Office","Average of Postal Code","60584.760416666664"
"Central","Illinois","Home Office","Average of Postal Code - Quantity","60234.760416666664"
"Central","Illinois","Home Office","(Average of Postal Code - Quantity)%","172.09931547619047"
"Central","Illinois","Home Office","Average of Postal Code - Row ID","60488.760416666664"
"Central","Illinois","Home Office","(Average of Postal Code - Row ID)%","630.0912543402777"
"Central","Illinois","Home Office","Average of Postal Code - Sales","41585.13441666667"
"Central","Illinois","Home Office","(Average of Postal Code - Sales)%","2.188734368595817"
"Central","Illinois","Home Office","Row ID - Quantity","-254"
"Central","Illinois","Home Office","(Row ID - Quantity)%","-0.7257142857142856"
"Central","Illinois","Home Office","Sales - Quantity","18649.625999999997"
"Central","Illinois","Home Office","(Sales - Quantity)%","53.284645714285695"
"Central","Illinois","Home Office","Sales - Row ID","18903.625999999997"
"Central","Illinois","Home Office","(Sales - Row ID)%","196.9127708333333"
"Central","Illinois","Home Office","Profit","-2644.111900000001"
"Central","Illinois","Home Office","First Ship Mode",""
"Central","Illinois","Home Office","Discount","34.30000000000002"
"Central","North Dakota","Consumer","Quantity","24"
"Central","North Dakota","Consumer","Row ID","5"
"Central","North Dakota","Consumer","Sales","891.53"
"Central","North Dakota","Consumer","Average of Postal Code","58103"
"Central","North Dakota","Consumer","Average of Postal Code - Quantity","58079"
"Central","North Dakota","Consumer","(Average of Postal Code - Quantity)%","2419.9583333333335"
"Central","North Dakota","Consumer","Average of Postal Code - Row ID","58098"
"Central","North Dakota","Consumer","(Average of Postal Code - Row ID)%","11619.6"
"Central","North Dakota","Consumer","Average of Postal Code - Sales","57211.47"
"Central","North Dakota","Consumer","(Average of Postal Code - Sales)%","64.1722320056532"
"Central","North Dakota","Consumer","Row ID - Quantity","-19"
"Central","North Dakota","Consumer","(Row ID - Quantity)%","-0.7916666666666665"
"Central","North Dakota","Consumer","Sales - Quantity","867.53"
"Central","North Dakota","Consumer","(Sales - Quantity)%","36.147083333333335"
"Central","North Dakota","Consumer","Sales - Row ID","886.53"
"Central","North Dakota","Consumer","(Sales - Row ID)%","177.30599999999998"
"Central","North Dakota","Consumer","Profit","216.59069999999997"
"Central","North Dakota","Consumer","First Ship Mode",""
"Central","North Dakota","Consumer","Discount","0"
"Central","North Dakota","Corporate","Quantity",
"Central","North Dakota","Corporate","Row ID",
"Central","North Dakota","Corporate","Sales",
"Central","North Dakota","Corporate","Average of Postal Code",
"Central","North Dakota","Corporate","Average of Postal Code - Quantity",
"Central","North Dakota","Corporate","(Average of Postal Code - Quantity)%",
"Central","North Dakota","Corporate","Average of Postal Code - Row ID",
"Central","North Dakota","Corporate","(Average of Postal Code - Row ID)%",
"Central","North Dakota","Corporate","Average of Postal Code - Sales",
"Central","North Dakota","Corporate","(Average of Postal Code - Sales)%",
"Central","North Dakota","Corporate","Row ID - Quantity",
"Central","North Dakota","Corporate","(Row ID - Quantity)%",
"Central","North Dakota","Corporate","Sales - Quantity",
"Central","North Dakota","Corporate","(Sales - Quantity)%",
"Central","North Dakota","Corporate","Sales - Row ID",
"Central","North Dakota","Corporate","(Sales - Row ID)%",
"Central","North Dakota","Corporate","Profit",
"Central","North Dakota","Corporate","First Ship Mode",
"Central","North Dakota","Corporate","Discount",
"Central","North Dakota","Home Office","Quantity","6"
"Central","North Dakota","Home Office","Row ID","2"
"Central","North Dakota","Home Office","Sales","28.38"
"Central","North Dakota","Home Office","Average of Postal Code","58103"
"Central","North Dakota","Home Office","Average of Postal Code - Quantity","58097"
"Central","North Dakota","Home Office","(Average of Postal Code - Quantity)%","9682.833333333334"
"Central","North Dakota","Home Office","Average of Postal Code - Row ID","58101"
"Central","North Dakota","Home Office","(Average of Postal Code - Row ID)%","29050.5"
"Central","North Dakota","Home Office","Average of Postal Code - Sales","58074.62"
"Central","North Dakota","Home Office","(Average of Postal Code - Sales)%","2046.3220577871741"
"Central","North Dakota","Home Office","Row ID - Quantity","-4"
"Central","North Dakota","Home Office","(Row ID - Quantity)%","-0.6666666666666665"
"Central","North Dakota","Home Office","Sales - Quantity","22.38"
"Central","North Dakota","Home Office","(Sales - Quantity)%","3.73"
"Central","North Dakota","Home Office","Sales - Row ID","26.38"
"Central","North Dakota","Home Office","(Sales - Row ID)%","13.19"
"Central","North Dakota","Home Office","Profit","13.559"
"Central","North Dakota","Home Office","First Ship Mode",""
"Central","North Dakota","Home Office","Discount","0"
"Central","South Dakota","Consumer","Quantity","10"
"Central","South Dakota","Consumer","Row ID","2"
"Central","South Dakota","Consumer","Sales","45.730000000000004"
"Central","South Dakota","Consumer","Average of Postal Code","57252"
"Central","South Dakota","Consumer","Average of Postal Code - Quantity","57242"
"Central","South Dakota","Consumer","(Average of Postal Code - Quantity)%","5724.2"
"Central","South Dakota","Consumer","Average of Postal Code - Row ID","57250"
"Central","South Dakota","Consumer","(Average of Postal Code - Row ID)%","28625"
"Central","South Dakota","Consumer","Average of Postal Code - Sales","57206.27"
"Central","South Dakota","Consumer","(Average of Postal Code - Sales)%","1250.9571397332165"
"Central","South Dakota","Consumer","Row ID - Quantity","-8"
"Central","South Dakota","Consumer","(Row ID - Quantity)%","-0.8"
"Central","South Dakota","Consumer","Sales - Quantity","35.730000000000004"
"Central","South Dakota","Consumer","(Sales - Quantity)%","3.573000000000001"
"Central","South Dakota","Consumer","Sales - Row ID","43.730000000000004"
"Central","South Dakota","Consumer","(Sales - Row ID)%","21.865"
"Central","South Dakota","Consumer","Profit","16.1381"
"Central","South Dakota","Consumer","First Ship Mode",""
"Central","South Dakota","Consumer","Discount","0"
"Central","South Dakota","Corporate","Quantity","32"
"Central","South Dakota","Corporate","Row ID","10"
"Central","South Dakota","Corporate","Sales","1269.83"
"Central","South Dakota","Corporate","Average of Postal Code","57222.6"
"Central","South Dakota","Corporate","Average of Postal Code - Quantity","57190.6"
"Central","South Dakota","Corporate","(Average of Postal Code - Quantity)%","1787.20625"
"Central","South Dakota","Corporate","Average of Postal Code - Row ID","57212.6"
"Central","South Dakota","Corporate","(Average of Postal Code - Row ID)%","5721.26"
"Central","South Dakota","Corporate","Average of Postal Code - Sales","55952.77"
"Central","South Dakota","Corporate","(Average of Postal Code - Sales)%","44.06319743587724"
"Central","South Dakota","Corporate","Row ID - Quantity","-22"
"Central","South Dakota","Corporate","(Row ID - Quantity)%","-0.6875"
"Central","South Dakota","Corporate","Sales - Quantity","1237.83"
"Central","South Dakota","Corporate","(Sales - Quantity)%","38.6821875"
"Central","South Dakota","Corporate","Sales - Row ID","1259.83"
"Central","South Dakota","Corporate","(Sales - Row ID)%","125.98299999999999"
"Central","South Dakota","Corporate","Profit","378.69020000000006"
"Central","South Dakota","Corporate","First Ship Mode",""
"Central","South Dakota","Corporate","Discount","0"
"Central","South Dakota","Home Office","Quantity",
"Central","South Dakota","Home Office","Row ID",
"Central","South Dakota","Home Office","Sales",
"Central","South Dakota","Home Office","Average of Postal Code",
"Central","South Dakota","Home Office","Average of Postal Code - Quantity",
"Central","South Dakota","Home Office","(Average of Postal Code - Quantity)%",
"Central","South Dakota","Home Office","Average of Postal Code - Row ID",
"Central","South Dakota","Home Office","(Average of Postal Code - Row ID)%",
"Central","South Dakota","Home Office","Average of Postal Code - Sales",
"Central","South Dakota","Home Office","(Average of Postal Code - Sales)%",
"Central","South Dakota","Home Office","Row ID - Quantity",
"Central","South Dakota","Home Office","(Row ID - Quantity)%",
"Central","South Dakota","Home Office","Sales - Quantity",
"Central","South Dakota","Home Office","(Sales - Quantity)%",
"Central","South Dakota","Home Office","Sales - Row ID",
"Central","South Dakota","Home Office","(Sales - Row ID)%",
"Central","South Dakota","Home Office","Profit",
"Central","South Dakota","Home Office","First Ship Mode",
"Central","South Dakota","Home Office","Discount",
"Central","Minnesota","Consumer","Quantity","192"
"Central","Minnesota","Consumer","Row ID","51"
"Central","Minnesota","Consumer","Sales","19235.179999999997"
"Central","Minnesota","Consumer","Average of Postal Code","55468.666666666664"
"Central","Minnesota","Consumer","Average of Postal Code - Quantity","55276.666666666664"
"Central","Minnesota","Consumer","(Average of Postal Code - Quantity)%","287.89930555555554"
"Central","Minnesota","Consumer","Average of Postal Code - Row ID","55417.666666666664"
"Central","Minnesota","Consumer","(Average of Postal Code - Row ID)%","1086.6209150326797"
"Central","Minnesota","Consumer","Average of Postal Code - Sales","36233.486666666664"
"Central","Minnesota","Consumer","(Average of Postal Code - Sales)%","1.8837092591109974"
"Central","Minnesota","Consumer","Row ID - Quantity","-141"
"Central","Minnesota","Consumer","(Row ID - Quantity)%","-0.734375"
"Central","Minnesota","Consumer","Sales - Quantity","19043.179999999997"
"Central","Minnesota","Consumer","(Sales - Quantity)%","99.18322916666665"
"Central","Minnesota","Consumer","Sales - Row ID","19184.179999999997"
"Central","Minnesota","Consumer","(Sales - Row ID)%","376.16039215686266"
"Central","Minnesota","Consumer","Profit","7503.108900000001"
"Central","Minnesota","Consumer","First Ship Mode",""
"Central","Minnesota","Consumer","Discount","0"
"Central","Minnesota","Corporate","Quantity","62"
"Central","Minnesota","Corporate","Row ID","16"
"Central","Minnesota","Corporate","Sales","3111.1100000000006"
"Central","Minnesota","Corporate","Average of Postal Code","55489.5"
"Central","Minnesota","Corporate","Average of Postal Code - Quantity","55427.5"
"Central","Minnesota","Corporate","(Average of Postal Code - Quantity)%","893.9919354838709"
"Central","Minnesota","Corporate","Average of Postal Code - Row ID","55473.5"
"Central","Minnesota","Corporate","(Average of Postal Code - Row ID)%","3467.09375"
"Central","Minnesota","Corporate","Average of Postal Code - Sales","52378.39"
"Central","Minnesota","Corporate","(Average of Postal Code - Sales)%","16.8359170842561"
"Central","Minnesota","Corporate","Row ID - Quantity","-46"
"Central","Minnesota","Corporate","(Row ID - Quantity)%","-0.7419354838709676"
