Category,Sub-Category,Region,Segment,Value Column Name,Value
"Technology","Machines","East","Consumer","(FC - PL)%","-0.44903086862885855"
"Technology","Machines","East","Corporate","Quantity","63"
"Technology","Machines","East","Corporate","PL","2786"
"Technology","Machines","East","Corporate","FC","1535"
"Technology","Machines","East","Corporate","Profit","2624.6023"
"Technology","Machines","East","Corporate","Profit - Quantity","2561.6023"
"Technology","Machines","East","Corporate","(Profit - Quantity)%","40.66035396825397"
"Technology","Machines","East","Corporate","Profit - PL","-161.3977"
"Technology","Machines","East","Corporate","(Profit - PL)%","-0.05793169418521177"
"Technology","Machines","East","Corporate","Profit - FC","1089.6023"
"Technology","Machines","East","Corporate","(Profit - FC)%","0.7098386319218242"
"Technology","Machines","East","Corporate","PL - Quantity","2723"
"Technology","Machines","East","Corporate","(PL - Quantity)%","43.222222222222214"
"Technology","Machines","East","Corporate","FC - Quantity","1472"
"Technology","Machines","East","Corporate","(FC - Quantity)%","23.365079365079364"
"Technology","Machines","East","Corporate","FC - PL","-1251"
"Technology","Machines","East","Corporate","(FC - PL)%","-0.44903086862885855"
"Technology","Machines","East","Home Office","Quantity","25"
"Technology","Machines","East","Home Office","PL","2786"
"Technology","Machines","East","Home Office","FC","1535"
"Technology","Machines","East","Home Office","Profit","5600.1256"
"Technology","Machines","East","Home Office","Profit - Quantity","5575.1256"
"Technology","Machines","East","Home Office","(Profit - Quantity)%","223.00502400000002"
"Technology","Machines","East","Home Office","Profit - PL","2814.1256000000003"
"Technology","Machines","East","Home Office","(Profit - PL)%","1.0100953338119167"
"Technology","Machines","East","Home Office","Profit - FC","4065.1256000000003"
"Technology","Machines","East","Home Office","(Profit - FC)%","2.6482902931596097"
"Technology","Machines","East","Home Office","PL - Quantity","2761"
"Technology","Machines","East","Home Office","(PL - Quantity)%","110.44"
"Technology","Machines","East","Home Office","FC - Quantity","1510"
"Technology","Machines","East","Home Office","(FC - Quantity)%","60.4"
"Technology","Machines","East","Home Office","FC - PL","-1251"
"Technology","Machines","East","Home Office","(FC - PL)%","-0.44903086862885855"
"Technology","Machines","South","Consumer","Quantity","36"
"Technology","Machines","South","Consumer","PL","2786"
"Technology","Machines","South","Consumer","FC","1535"
"Technology","Machines","South","Consumer","Profit","2910.5588"
"Technology","Machines","South","Consumer","Profit - Quantity","2874.5588"
"Technology","Machines","South","Consumer","(Profit - Quantity)%","79.84885555555555"
"Technology","Machines","South","Consumer","Profit - PL","124.55879999999979"
"Technology","Machines","South","Consumer","(Profit - PL)%","0.044708829863603666"
"Technology","Machines","South","Consumer","Profit - FC","1375.5587999999998"
"Technology","Machines","South","Consumer","(Profit - FC)%","0.8961295114006513"
"Technology","Machines","South","Consumer","PL - Quantity","2750"
"Technology","Machines","South","Consumer","(PL - Quantity)%","76.38888888888889"
"Technology","Machines","South","Consumer","FC - Quantity","1499"
"Technology","Machines","South","Consumer","(FC - Quantity)%","41.638888888888886"
"Technology","Machines","South","Consumer","FC - PL","-1251"
"Technology","Machines","South","Consumer","(FC - PL)%","-0.44903086862885855"
"Technology","Machines","South","Corporate","Quantity","15"
"Technology","Machines","South","Corporate","PL","2786"
"Technology","Machines","South","Corporate","FC","1535"
"Technology","Machines","South","Corporate","Profit","-2520.1179"
"Technology","Machines","South","Corporate","Profit - Quantity","-2535.1179"
"Technology","Machines","South","Corporate","(Profit - Quantity)%","-169.00786000000005"
"Technology","Machines","South","Corporate","Profit - PL","-5306.1179"
"Technology","Machines","South","Corporate","(Profit - PL)%","-1.9045649318018665"
"Technology","Machines","South","Corporate","Profit - FC","-4055.1179"
"Technology","Machines","South","Corporate","(Profit - FC)%","-2.641770618892508"
"Technology","Machines","South","Corporate","PL - Quantity","2771"
"Technology","Machines","South","Corporate","(PL - Quantity)%","184.73333333333332"
"Technology","Machines","South","Corporate","FC - Quantity","1520"
"Technology","Machines","South","Corporate","(FC - Quantity)%","101.33333333333331"
"Technology","Machines","South","Corporate","FC - PL","-1251"
"Technology","Machines","South","Corporate","(FC - PL)%","-0.44903086862885855"
"Technology","Machines","South","Home Office","Quantity","11"
"Technology","Machines","South","Home Office","PL","2786"
"Technology","Machines","South","Home Office","FC","1535"
"Technology","Machines","South","Home Office","Profit","-1829.3339"
"Technology","Machines","South","Home Office","Profit - Quantity","-1840.3339"
"Technology","Machines","South","Home Office","(Profit - Quantity)%","-167.30308181818182"
"Technology","Machines","South","Home Office","Profit - PL","-4615.3339"
"Technology","Machines","South","Home Office","(Profit - PL)%","-1.6566166188083273"
"Technology","Machines","South","Home Office","Profit - FC","-3364.3339"
"Technology","Machines","South","Home Office","(Profit - FC)%","-2.1917484690553746"
"Technology","Machines","South","Home Office","PL - Quantity","2775"
"Technology","Machines","South","Home Office","(PL - Quantity)%","252.27272727272728"
"Technology","Machines","South","Home Office","FC - Quantity","1524"
"Technology","Machines","South","Home Office","(FC - Quantity)%","138.54545454545453"
"Technology","Machines","South","Home Office","FC - PL","-1251"
"Technology","Machines","South","Home Office","(FC - PL)%","-0.44903086862885855"
"Technology","Machines","West","Consumer","Quantity","76"
"Technology","Machines","West","Consumer","PL","2786"
"Technology","Machines","West","Consumer","FC","1535"
"Technology","Machines","West","Consumer","Profit","2193.616"
"Technology","Machines","West","Consumer","Profit - Quantity","2117.616"
"Technology","Machines","West","Consumer","(Profit - Quantity)%","27.863368421052634"
"Technology","Machines","West","Consumer","Profit - PL","-592.384"
"Technology","Machines","West","Consumer","(Profit - PL)%","-0.21262885857860733"
"Technology","Machines","West","Consumer","Profit - FC","658.616"
"Technology","Machines","West","Consumer","(Profit - FC)%","0.4290657980456026"
"Technology","Machines","West","Consumer","PL - Quantity","2710"
"Technology","Machines","West","Consumer","(PL - Quantity)%","35.6578947368421"
"Technology","Machines","West","Consumer","FC - Quantity","1459"
"Technology","Machines","West","Consumer","(FC - Quantity)%","19.19736842105263"
"Technology","Machines","West","Consumer","FC - PL","-1251"
"Technology","Machines","West","Consumer","(FC - PL)%","-0.44903086862885855"
"Technology","Machines","West","Corporate","Quantity","40"
"Technology","Machines","West","Corporate","PL","2786"
"Technology","Machines","West","Corporate","FC","1535"
"Technology","Machines","West","Corporate","Profit","960.039"
"Technology","Machines","West","Corporate","Profit - Quantity","920.039"
"Technology","Machines","West","Corporate","(Profit - Quantity)%","23.000974999999997"
"Technology","Machines","West","Corporate","Profit - PL","-1825.961"
"Technology","Machines","West","Corporate","(Profit - PL)%","-0.6554059583632449"
"Technology","Machines","West","Corporate","Profit - FC","-574.961"
"Technology","Machines","West","Corporate","(Profit - FC)%","-0.3745674267100977"
"Technology","Machines","West","Corporate","PL - Quantity","2746"
"Technology","Machines","West","Corporate","(PL - Quantity)%","68.65"
"Technology","Machines","West","Corporate","FC - Quantity","1495"
"Technology","Machines","West","Corporate","(FC - Quantity)%","37.375"
"Technology","Machines","West","Corporate","FC - PL","-1251"
"Technology","Machines","West","Corporate","(FC - PL)%","-0.44903086862885855"
"Technology","Machines","West","Home Office","Quantity","31"
"Technology","Machines","West","Home Office","PL","2786"
"Technology","Machines","West","Home Office","FC","1535"
"Technology","Machines","West","Home Office","Profit","-3772.5814"
"Technology","Machines","West","Home Office","Profit - Quantity","-3803.5814"
"Technology","Machines","West","Home Office","(Profit - Quantity)%","-122.6961741935484"
"Technology","Machines","West","Home Office","Profit - PL","-6558.5814"
"Technology","Machines","West","Home Office","(Profit - PL)%","-2.3541211055276383"
"Technology","Machines","West","Home Office","Profit - FC","-5307.5814"
"Technology","Machines","West","Home Office","(Profit - FC)%","-3.457707752442997"
"Technology","Machines","West","Home Office","PL - Quantity","2755"
"Technology","Machines","West","Home Office","(PL - Quantity)%","88.87096774193549"
"Technology","Machines","West","Home Office","FC - Quantity","1504"
"Technology","Machines","West","Home Office","(FC - Quantity)%","48.51612903225807"
"Technology","Machines","West","Home Office","FC - PL","-1251"
"Technology","Machines","West","Home Office","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Paper","Central","Consumer","Quantity","586"
"Office Supplies","Paper","Central","Consumer","PL","2786"
"Office Supplies","Paper","Central","Consumer","FC","1535"
"Office Supplies","Paper","Central","Consumer","Profit","2914.6377"
"Office Supplies","Paper","Central","Consumer","Profit - Quantity","2328.6377"
"Office Supplies","Paper","Central","Consumer","(Profit - Quantity)%","3.9737844709897616"
"Office Supplies","Paper","Central","Consumer","Profit - PL","128.63770000000022"
"Office Supplies","Paper","Central","Consumer","(Profit - PL)%","0.046172900215362606"
"Office Supplies","Paper","Central","Consumer","Profit - FC","1379.6377000000002"
"Office Supplies","Paper","Central","Consumer","(Profit - FC)%","0.8987867752442998"
"Office Supplies","Paper","Central","Consumer","PL - Quantity","2200"
"Office Supplies","Paper","Central","Consumer","(PL - Quantity)%","3.7542662116040955"
"Office Supplies","Paper","Central","Consumer","FC - Quantity","949"
"Office Supplies","Paper","Central","Consumer","(FC - Quantity)%","1.6194539249146758"
"Office Supplies","Paper","Central","Consumer","FC - PL","-1251"
"Office Supplies","Paper","Central","Consumer","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Paper","Central","Corporate","Quantity","426"
"Office Supplies","Paper","Central","Corporate","PL","2786"
"Office Supplies","Paper","Central","Corporate","FC","1535"
"Office Supplies","Paper","Central","Corporate","Profit","2399.2305"
"Office Supplies","Paper","Central","Corporate","Profit - Quantity","1973.2305000000001"
"Office Supplies","Paper","Central","Corporate","(Profit - Quantity)%","4.63199647887324"
"Office Supplies","Paper","Central","Corporate","Profit - PL","-386.7694999999999"
"Office Supplies","Paper","Central","Corporate","(Profit - PL)%","-0.1388260947595118"
"Office Supplies","Paper","Central","Corporate","Profit - FC","864.2305000000001"
"Office Supplies","Paper","Central","Corporate","(Profit - FC)%","0.5630166123778503"
"Office Supplies","Paper","Central","Corporate","PL - Quantity","2360"
"Office Supplies","Paper","Central","Corporate","(PL - Quantity)%","5.539906103286385"
"Office Supplies","Paper","Central","Corporate","FC - Quantity","1109"
"Office Supplies","Paper","Central","Corporate","(FC - Quantity)%","2.603286384976526"
"Office Supplies","Paper","Central","Corporate","FC - PL","-1251"
"Office Supplies","Paper","Central","Corporate","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Paper","Central","Home Office","Quantity","213"
"Office Supplies","Paper","Central","Home Office","PL","2786"
"Office Supplies","Paper","Central","Home Office","FC","1535"
"Office Supplies","Paper","Central","Home Office","Profit","1658.0323"
"Office Supplies","Paper","Central","Home Office","Profit - Quantity","1445.0323"
"Office Supplies","Paper","Central","Home Office","(Profit - Quantity)%","6.784189201877934"
"Office Supplies","Paper","Central","Home Office","Profit - PL","-1127.9677"
"Office Supplies","Paper","Central","Home Office","(Profit - PL)%","-0.4048699569274946"
"Office Supplies","Paper","Central","Home Office","Profit - FC","123.03230000000008"
"Office Supplies","Paper","Central","Home Office","(Profit - FC)%","0.08015133550488604"
"Office Supplies","Paper","Central","Home Office","PL - Quantity","2573"
"Office Supplies","Paper","Central","Home Office","(PL - Quantity)%","12.07981220657277"
"Office Supplies","Paper","Central","Home Office","FC - Quantity","1322"
"Office Supplies","Paper","Central","Home Office","(FC - Quantity)%","6.206572769953052"
"Office Supplies","Paper","Central","Home Office","FC - PL","-1251"
"Office Supplies","Paper","Central","Home Office","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Paper","East","Consumer","Quantity","679"
"Office Supplies","Paper","East","Consumer","PL","2786"
"Office Supplies","Paper","East","Consumer","FC","1535"
"Office Supplies","Paper","East","Consumer","Profit","3917.3307"
"Office Supplies","Paper","East","Consumer","Profit - Quantity","3238.3307"
"Office Supplies","Paper","East","Consumer","(Profit - Quantity)%","4.769264653902798"
"Office Supplies","Paper","East","Consumer","Profit - PL","1131.3307"
"Office Supplies","Paper","East","Consumer","(Profit - PL)%","0.406077063890883"
"Office Supplies","Paper","East","Consumer","Profit - FC","2382.3307"
"Office Supplies","Paper","East","Consumer","(Profit - FC)%","1.5520069706840391"
"Office Supplies","Paper","East","Consumer","PL - Quantity","2107"
"Office Supplies","Paper","East","Consumer","(PL - Quantity)%","3.1030927835051547"
"Office Supplies","Paper","East","Consumer","FC - Quantity","856"
"Office Supplies","Paper","East","Consumer","(FC - Quantity)%","1.2606774668630338"
"Office Supplies","Paper","East","Consumer","FC - PL","-1251"
"Office Supplies","Paper","East","Consumer","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Paper","East","Corporate","Quantity","385"
"Office Supplies","Paper","East","Corporate","PL","2786"
"Office Supplies","Paper","East","Corporate","FC","1535"
"Office Supplies","Paper","East","Corporate","Profit","2668.9582"
"Office Supplies","Paper","East","Corporate","Profit - Quantity","2283.9582"
"Office Supplies","Paper","East","Corporate","(Profit - Quantity)%","5.932358961038961"
"Office Supplies","Paper","East","Corporate","Profit - PL","-117.04179999999997"
"Office Supplies","Paper","East","Corporate","(Profit - PL)%","-0.042010696338837035"
"Office Supplies","Paper","East","Corporate","Profit - FC","1133.9582"
"Office Supplies","Paper","East","Corporate","(Profit - FC)%","0.7387349837133551"
"Office Supplies","Paper","East","Corporate","PL - Quantity","2401"
"Office Supplies","Paper","East","Corporate","(PL - Quantity)%","6.236363636363636"
"Office Supplies","Paper","East","Corporate","FC - Quantity","1150"
"Office Supplies","Paper","East","Corporate","(FC - Quantity)%","2.987012987012987"
"Office Supplies","Paper","East","Corporate","FC - PL","-1251"
"Office Supplies","Paper","East","Corporate","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Paper","East","Home Office","Quantity","336"
"Office Supplies","Paper","East","Home Office","PL","2786"
"Office Supplies","Paper","East","Home Office","FC","1535"
"Office Supplies","Paper","East","Home Office","Profit","2429.0821"
"Office Supplies","Paper","East","Home Office","Profit - Quantity","2093.0821"
"Office Supplies","Paper","East","Home Office","(Profit - Quantity)%","6.229411011904762"
"Office Supplies","Paper","East","Home Office","Profit - PL","-356.9178999999999"
"Office Supplies","Paper","East","Home Office","(Profit - PL)%","-0.12811123474515432"
"Office Supplies","Paper","East","Home Office","Profit - FC","894.0821000000001"
"Office Supplies","Paper","East","Home Office","(Profit - FC)%","0.5824639087947884"
"Office Supplies","Paper","East","Home Office","PL - Quantity","2450"
"Office Supplies","Paper","East","Home Office","(PL - Quantity)%","7.291666666666668"
"Office Supplies","Paper","East","Home Office","FC - Quantity","1199"
"Office Supplies","Paper","East","Home Office","(FC - Quantity)%","3.568452380952381"
"Office Supplies","Paper","East","Home Office","FC - PL","-1251"
"Office Supplies","Paper","East","Home Office","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Paper","South","Consumer","Quantity","443"
"Office Supplies","Paper","South","Consumer","PL","2786"
"Office Supplies","Paper","South","Consumer","FC","1535"
"Office Supplies","Paper","South","Consumer","Profit","3085.3364"
"Office Supplies","Paper","South","Consumer","Profit - Quantity","2642.3364"
"Office Supplies","Paper","South","Consumer","(Profit - Quantity)%","5.964641986455982"
"Office Supplies","Paper","South","Consumer","Profit - PL","299.33640000000014"
"Office Supplies","Paper","South","Consumer","(Profit - PL)%","0.10744307250538411"
"Office Supplies","Paper","South","Consumer","Profit - FC","1550.3364000000001"
"Office Supplies","Paper","South","Consumer","(Profit - FC)%","1.0099911400651467"
"Office Supplies","Paper","South","Consumer","PL - Quantity","2343"
"Office Supplies","Paper","South","Consumer","(PL - Quantity)%","5.288939051918736"
"Office Supplies","Paper","South","Consumer","FC - Quantity","1092"
"Office Supplies","Paper","South","Consumer","(FC - Quantity)%","2.4650112866817158"
"Office Supplies","Paper","South","Consumer","FC - PL","-1251"
"Office Supplies","Paper","South","Consumer","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Paper","South","Corporate","Quantity","256"
"Office Supplies","Paper","South","Corporate","PL","2786"
"Office Supplies","Paper","South","Corporate","FC","1535"
"Office Supplies","Paper","South","Corporate","Profit","1410.0633"
"Office Supplies","Paper","South","Corporate","Profit - Quantity","1154.0633"
"Office Supplies","Paper","South","Corporate","(Profit - Quantity)%","4.508059765625"
"Office Supplies","Paper","South","Corporate","Profit - PL","-1375.9367"
"Office Supplies","Paper","South","Corporate","(Profit - PL)%","-0.4938753409906676"
"Office Supplies","Paper","South","Corporate","Profit - FC","-124.93669999999997"
"Office Supplies","Paper","South","Corporate","(Profit - FC)%","-0.08139198697068402"
"Office Supplies","Paper","South","Corporate","PL - Quantity","2530"
"Office Supplies","Paper","South","Corporate","(PL - Quantity)%","9.8828125"
"Office Supplies","Paper","South","Corporate","FC - Quantity","1279"
"Office Supplies","Paper","South","Corporate","(FC - Quantity)%","4.99609375"
"Office Supplies","Paper","South","Corporate","FC - PL","-1251"
"Office Supplies","Paper","South","Corporate","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Paper","South","Home Office","Quantity","152"
"Office Supplies","Paper","South","Home Office","PL","2786"
"Office Supplies","Paper","South","Home Office","FC","1535"
"Office Supplies","Paper","South","Home Office","Profit","1451.6617"
"Office Supplies","Paper","South","Home Office","Profit - Quantity","1299.6617"
"Office Supplies","Paper","South","Home Office","(Profit - Quantity)%","8.550405921052633"
"Office Supplies","Paper","South","Home Office","Profit - PL","-1334.3383"
"Office Supplies","Paper","South","Home Office","(Profit - PL)%","-0.4789441134242642"
"Office Supplies","Paper","South","Home Office","Profit - FC","-83.33829999999989"
"Office Supplies","Paper","South","Home Office","(Profit - FC)%","-0.054292052117263775"
"Office Supplies","Paper","South","Home Office","PL - Quantity","2634"
"Office Supplies","Paper","South","Home Office","(PL - Quantity)%","17.32894736842105"
"Office Supplies","Paper","South","Home Office","FC - Quantity","1383"
"Office Supplies","Paper","South","Home Office","(FC - Quantity)%","9.098684210526315"
"Office Supplies","Paper","South","Home Office","FC - PL","-1251"
"Office Supplies","Paper","South","Home Office","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Paper","West","Consumer","Quantity","894"
"Office Supplies","Paper","West","Consumer","PL","2786"
"Office Supplies","Paper","West","Consumer","FC","1535"
"Office Supplies","Paper","West","Consumer","Profit","5617.3388"
"Office Supplies","Paper","West","Consumer","Profit - Quantity","4723.3388"
"Office Supplies","Paper","West","Consumer","(Profit - Quantity)%","5.283376733780761"
"Office Supplies","Paper","West","Consumer","Profit - PL","2831.3388000000004"
"Office Supplies","Paper","West","Consumer","(Profit - PL)%","1.0162737975592249"
"Office Supplies","Paper","West","Consumer","Profit - FC","4082.3388000000004"
"Office Supplies","Paper","West","Consumer","(Profit - FC)%","2.6595041042345273"
"Office Supplies","Paper","West","Consumer","PL - Quantity","1892"
"Office Supplies","Paper","West","Consumer","(PL - Quantity)%","2.116331096196868"
"Office Supplies","Paper","West","Consumer","FC - Quantity","641"
"Office Supplies","Paper","West","Consumer","(FC - Quantity)%","0.7170022371364653"
"Office Supplies","Paper","West","Consumer","FC - PL","-1251"
"Office Supplies","Paper","West","Consumer","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Paper","West","Corporate","Quantity","488"
"Office Supplies","Paper","West","Corporate","PL","2786"
"Office Supplies","Paper","West","Corporate","FC","1535"
"Office Supplies","Paper","West","Corporate","Profit","3883.2948"
"Office Supplies","Paper","West","Corporate","Profit - Quantity","3395.2948"
"Office Supplies","Paper","West","Corporate","(Profit - Quantity)%","6.9575713114754105"
"Office Supplies","Paper","West","Corporate","Profit - PL","1097.2948000000001"
"Office Supplies","Paper","West","Corporate","(Profit - PL)%","0.39386030150753776"
"Office Supplies","Paper","West","Corporate","Profit - FC","2348.2948"
"Office Supplies","Paper","West","Corporate","(Profit - FC)%","1.5298337459283389"
"Office Supplies","Paper","West","Corporate","PL - Quantity","2298"
"Office Supplies","Paper","West","Corporate","(PL - Quantity)%","4.709016393442623"
"Office Supplies","Paper","West","Corporate","FC - Quantity","1047"
"Office Supplies","Paper","West","Corporate","(FC - Quantity)%","2.1454918032786887"
"Office Supplies","Paper","West","Corporate","FC - PL","-1251"
"Office Supplies","Paper","West","Corporate","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Paper","West","Home Office","Quantity","320"
"Office Supplies","Paper","West","Home Office","PL","2786"
"Office Supplies","Paper","West","Home Office","FC","1535"
"Office Supplies","Paper","West","Home Office","Profit","2618.6028"
"Office Supplies","Paper","West","Home Office","Profit - Quantity","2298.6028"
"Office Supplies","Paper","West","Home Office","(Profit - Quantity)%","7.1831337500000005"
"Office Supplies","Paper","West","Home Office","Profit - PL","-167.39719999999988"
"Office Supplies","Paper","West","Home Office","(Profit - PL)%","-0.06008513998564246"
"Office Supplies","Paper","West","Home Office","Profit - FC","1083.6028000000001"
"Office Supplies","Paper","West","Home Office","(Profit - FC)%","0.7059301628664497"
"Office Supplies","Paper","West","Home Office","PL - Quantity","2466"
"Office Supplies","Paper","West","Home Office","(PL - Quantity)%","7.70625"
"Office Supplies","Paper","West","Home Office","FC - Quantity","1215"
"Office Supplies","Paper","West","Home Office","(FC - Quantity)%","3.796875"
"Office Supplies","Paper","West","Home Office","FC - PL","-1251"
"Office Supplies","Paper","West","Home Office","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Binders","Central","Consumer","Quantity","769"
"Office Supplies","Binders","Central","Consumer","PL","2786"
"Office Supplies","Binders","Central","Consumer","FC","1535"
"Office Supplies","Binders","Central","Consumer","Profit","1832.321"
"Office Supplies","Binders","Central","Consumer","Profit - Quantity","1063.321"
"Office Supplies","Binders","Central","Consumer","(Profit - Quantity)%","1.3827321196358906"
"Office Supplies","Binders","Central","Consumer","Profit - PL","-953.6790000000001"
"Office Supplies","Binders","Central","Consumer","(Profit - PL)%","-0.3423111988513999"
"Office Supplies","Binders","Central","Consumer","Profit - FC","297.3209999999999"
"Office Supplies","Binders","Central","Consumer","(Profit - FC)%","0.19369446254071657"
"Office Supplies","Binders","Central","Consumer","PL - Quantity","2017"
"Office Supplies","Binders","Central","Consumer","(PL - Quantity)%","2.622886866059818"
"Office Supplies","Binders","Central","Consumer","FC - Quantity","766"
"Office Supplies","Binders","Central","Consumer","(FC - Quantity)%","0.9960988296488946"
"Office Supplies","Binders","Central","Consumer","FC - PL","-1251"
"Office Supplies","Binders","Central","Consumer","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Binders","Central","Corporate","Quantity","427"
"Office Supplies","Binders","Central","Corporate","PL","2786"
"Office Supplies","Binders","Central","Corporate","FC","1535"
"Office Supplies","Binders","Central","Corporate","Profit","-4420.4249"
"Office Supplies","Binders","Central","Corporate","Profit - Quantity","-4847.4249"
"Office Supplies","Binders","Central","Corporate","(Profit - Quantity)%","-11.352283138173302"
"Office Supplies","Binders","Central","Corporate","Profit - PL","-7206.4249"
"Office Supplies","Binders","Central","Corporate","(Profit - PL)%","-2.586656460875808"
"Office Supplies","Binders","Central","Corporate","Profit - FC","-5955.4249"
"Office Supplies","Binders","Central","Corporate","(Profit - FC)%","-3.879755635179153"
"Office Supplies","Binders","Central","Corporate","PL - Quantity","2359"
"Office Supplies","Binders","Central","Corporate","(PL - Quantity)%","5.524590163934425"
"Office Supplies","Binders","Central","Corporate","FC - Quantity","1108"
"Office Supplies","Binders","Central","Corporate","(FC - Quantity)%","2.5948477751756447"
"Office Supplies","Binders","Central","Corporate","FC - PL","-1251"
"Office Supplies","Binders","Central","Corporate","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Binders","Central","Home Office","Quantity","277"
"Office Supplies","Binders","Central","Home Office","PL","2786"
"Office Supplies","Binders","Central","Home Office","FC","1535"
"Office Supplies","Binders","Central","Home Office","Profit","1544.467"
"Office Supplies","Binders","Central","Home Office","Profit - Quantity","1267.467"
"Office Supplies","Binders","Central","Home Office","(Profit - Quantity)%","4.5756931407942245"
"Office Supplies","Binders","Central","Home Office","Profit - PL","-1241.533"
"Office Supplies","Binders","Central","Home Office","(Profit - PL)%","-0.4456328068916008"
"Office Supplies","Binders","Central","Home Office","Profit - FC","9.467000000000098"
"Office Supplies","Binders","Central","Home Office","(Profit - FC)%","0.0061674267100977846"
"Office Supplies","Binders","Central","Home Office","PL - Quantity","2509"
"Office Supplies","Binders","Central","Home Office","(PL - Quantity)%","9.057761732851986"
"Office Supplies","Binders","Central","Home Office","FC - Quantity","1258"
"Office Supplies","Binders","Central","Home Office","(FC - Quantity)%","4.541516245487364"
"Office Supplies","Binders","Central","Home Office","FC - PL","-1251"
"Office Supplies","Binders","Central","Home Office","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Binders","East","Consumer","Quantity","858"
"Office Supplies","Binders","East","Consumer","PL","2786"
"Office Supplies","Binders","East","Consumer","FC","1535"
"Office Supplies","Binders","East","Consumer","Profit","6740.6697"
"Office Supplies","Binders","East","Consumer","Profit - Quantity","5882.6697"
"Office Supplies","Binders","East","Consumer","(Profit - Quantity)%","6.8562583916083915"
"Office Supplies","Binders","East","Consumer","Profit - PL","3954.6697000000004"
"Office Supplies","Binders","East","Consumer","(Profit - PL)%","1.4194794328786793"
"Office Supplies","Binders","East","Consumer","Profit - FC","5205.6697"
"Office Supplies","Binders","East","Consumer","(Profit - FC)%","3.3913157654723123"
"Office Supplies","Binders","East","Consumer","PL - Quantity","1928"
"Office Supplies","Binders","East","Consumer","(PL - Quantity)%","2.247086247086247"
"Office Supplies","Binders","East","Consumer","FC - Quantity","677"
"Office Supplies","Binders","East","Consumer","(FC - Quantity)%","0.789044289044289"
"Office Supplies","Binders","East","Consumer","FC - PL","-1251"
"Office Supplies","Binders","East","Consumer","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Binders","East","Corporate","Quantity","491"
"Office Supplies","Binders","East","Corporate","PL","2786"
"Office Supplies","Binders","East","Corporate","FC","1535"
"Office Supplies","Binders","East","Corporate","Profit","2833.0034"
"Office Supplies","Binders","East","Corporate","Profit - Quantity","2342.0034"
"Office Supplies","Binders","East","Corporate","(Profit - Quantity)%","4.769864358452138"
"Office Supplies","Binders","East","Corporate","Profit - PL","47.003400000000056"
"Office Supplies","Binders","East","Corporate","(Profit - PL)%","0.016871284996410645"
"Office Supplies","Binders","East","Corporate","Profit - FC","1298.0034"
"Office Supplies","Binders","East","Corporate","(Profit - FC)%","0.8456048208469056"
"Office Supplies","Binders","East","Corporate","PL - Quantity","2295"
"Office Supplies","Binders","East","Corporate","(PL - Quantity)%","4.674134419551935"
"Office Supplies","Binders","East","Corporate","FC - Quantity","1044"
"Office Supplies","Binders","East","Corporate","(FC - Quantity)%","2.1262729124236253"
"Office Supplies","Binders","East","Corporate","FC - PL","-1251"
"Office Supplies","Binders","East","Corporate","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Binders","East","Home Office","Quantity","303"
"Office Supplies","Binders","East","Home Office","PL","2786"
"Office Supplies","Binders","East","Home Office","FC","1535"
"Office Supplies","Binders","East","Home Office","Profit","1694.2615"
"Office Supplies","Binders","East","Home Office","Profit - Quantity","1391.2615"
"Office Supplies","Binders","East","Home Office","(Profit - Quantity)%","4.591622112211222"
"Office Supplies","Binders","East","Home Office","Profit - PL","-1091.7385"
"Office Supplies","Binders","East","Home Office","(Profit - PL)%","-0.39186593682699206"
"Office Supplies","Binders","East","Home Office","Profit - FC","159.26150000000007"
"Office Supplies","Binders","East","Home Office","(Profit - FC)%","0.10375342019543979"
"Office Supplies","Binders","East","Home Office","PL - Quantity","2483"
"Office Supplies","Binders","East","Home Office","(PL - Quantity)%","8.194719471947195"
"Office Supplies","Binders","East","Home Office","FC - Quantity","1232"
"Office Supplies","Binders","East","Home Office","(FC - Quantity)%","4.066006600660066"
"Office Supplies","Binders","East","Home Office","FC - PL","-1251"
"Office Supplies","Binders","East","Home Office","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Binders","South","Consumer","Quantity","429"
"Office Supplies","Binders","South","Consumer","PL","2786"
"Office Supplies","Binders","South","Consumer","FC","1535"
"Office Supplies","Binders","South","Consumer","Profit","1583.9285"
"Office Supplies","Binders","South","Consumer","Profit - Quantity","1154.9285"
