Category,Sub-Category,Segment,Region,Year,Value Column Name,Value
"Furniture","Tables","Consumer","Central","2014","(Sum of Sales - Sum of Quantity)%","144.90324999999999"
"Furniture","Tables","Consumer","Central","2014","Sum of Sales - Sum of Profit","7208.8573"
"Furniture","Tables","Consumer","Central","2014","(Sum of Sales - Sum of Profit)%","5.2514853459969775"
"Furniture","Tables","Consumer","Central","2014","Sum of Sales - Sum of Discount","5832.129999999999"
"Furniture","Tables","Consumer","Central","2014","(Sum of Sales - Sum of Discount)%","1458.0325"
"Furniture","Tables","Consumer","Central","2014","Sum of Profit - Sum of Quantity","-1412.7273000000005"
"Furniture","Tables","Consumer","Central","2014","(Sum of Profit - Sum of Quantity)%","-35.31818250000001"
"Furniture","Tables","Consumer","Central","2014","Sum of Discount - Sum of Quantity","-36"
"Furniture","Tables","Consumer","Central","2014","(Sum of Discount - Sum of Quantity)%","-0.9"
"Furniture","Tables","Consumer","Central","2014","Sum of Discount - Sum of Profit","1376.7273000000005"
"Furniture","Tables","Consumer","Central","2014","(Sum of Discount - Sum of Profit)%","1.002913907226876"
"Furniture","Tables","Consumer","Central","2014","Count of Postal Code",""
"Furniture","Tables","Consumer","Central","2015","Sum of Quantity","21"
"Furniture","Tables","Consumer","Central","2015","Sum of Profit","-106.12850000000019"
"Furniture","Tables","Consumer","Central","2015","Sum of Discount","1.5"
"Furniture","Tables","Consumer","Central","2015","Sum of Sales","3110.961"
"Furniture","Tables","Consumer","Central","2015","Sum of Sales - Sum of Quantity","3089.961"
"Furniture","Tables","Consumer","Central","2015","(Sum of Sales - Sum of Quantity)%","147.141"
"Furniture","Tables","Consumer","Central","2015","Sum of Sales - Sum of Profit","3217.0895"
"Furniture","Tables","Consumer","Central","2015","(Sum of Sales - Sum of Profit)%","30.313153394234295"
"Furniture","Tables","Consumer","Central","2015","Sum of Sales - Sum of Discount","3109.461"
"Furniture","Tables","Consumer","Central","2015","(Sum of Sales - Sum of Discount)%","2072.9739999999997"
"Furniture","Tables","Consumer","Central","2015","Sum of Profit - Sum of Quantity","-127.12850000000019"
"Furniture","Tables","Consumer","Central","2015","(Sum of Profit - Sum of Quantity)%","-6.053738095238105"
"Furniture","Tables","Consumer","Central","2015","Sum of Discount - Sum of Quantity","-19.5"
"Furniture","Tables","Consumer","Central","2015","(Sum of Discount - Sum of Quantity)%","-0.9285714285714286"
"Furniture","Tables","Consumer","Central","2015","Sum of Discount - Sum of Profit","107.62850000000019"
"Furniture","Tables","Consumer","Central","2015","(Sum of Discount - Sum of Profit)%","1.0141338094856707"
"Furniture","Tables","Consumer","Central","2015","Count of Postal Code",""
"Furniture","Tables","Consumer","Central","2016","Sum of Quantity","40"
"Furniture","Tables","Consumer","Central","2016","Sum of Profit","-1177.9492"
"Furniture","Tables","Consumer","Central","2016","Sum of Discount","3.1999999999999993"
"Furniture","Tables","Consumer","Central","2016","Sum of Sales","4940.114"
"Furniture","Tables","Consumer","Central","2016","Sum of Sales - Sum of Quantity","4900.114"
"Furniture","Tables","Consumer","Central","2016","(Sum of Sales - Sum of Quantity)%","122.50285"
"Furniture","Tables","Consumer","Central","2016","Sum of Sales - Sum of Profit","6118.0632"
"Furniture","Tables","Consumer","Central","2016","(Sum of Sales - Sum of Profit)%","5.1938260155870895"
"Furniture","Tables","Consumer","Central","2016","Sum of Sales - Sum of Discount","4936.914"
"Furniture","Tables","Consumer","Central","2016","(Sum of Sales - Sum of Discount)%","1542.7856250000002"
"Furniture","Tables","Consumer","Central","2016","Sum of Profit - Sum of Quantity","-1217.9492"
"Furniture","Tables","Consumer","Central","2016","(Sum of Profit - Sum of Quantity)%","-30.44873"
"Furniture","Tables","Consumer","Central","2016","Sum of Discount - Sum of Quantity","-36.8"
"Furniture","Tables","Consumer","Central","2016","(Sum of Discount - Sum of Quantity)%","-0.92"
"Furniture","Tables","Consumer","Central","2016","Sum of Discount - Sum of Profit","1181.1492"
"Furniture","Tables","Consumer","Central","2016","(Sum of Discount - Sum of Profit)%","1.0027165857407094"
"Furniture","Tables","Consumer","Central","2016","Count of Postal Code",""
"Furniture","Tables","Consumer","Central","2017","Sum of Quantity","50"
"Furniture","Tables","Consumer","Central","2017","Sum of Profit","-1307.3520999999998"
"Furniture","Tables","Consumer","Central","2017","Sum of Discount","4.399999999999999"
"Furniture","Tables","Consumer","Central","2017","Sum of Sales","6947.795"
"Furniture","Tables","Consumer","Central","2017","Sum of Sales - Sum of Quantity","6897.795"
"Furniture","Tables","Consumer","Central","2017","(Sum of Sales - Sum of Quantity)%","137.9559"
"Furniture","Tables","Consumer","Central","2017","Sum of Sales - Sum of Profit","8255.1471"
"Furniture","Tables","Consumer","Central","2017","(Sum of Sales - Sum of Profit)%","6.314402294531061"
"Furniture","Tables","Consumer","Central","2017","Sum of Sales - Sum of Discount","6943.395"
"Furniture","Tables","Consumer","Central","2017","(Sum of Sales - Sum of Discount)%","1578.0443181818189"
"Furniture","Tables","Consumer","Central","2017","Sum of Profit - Sum of Quantity","-1357.3520999999998"
"Furniture","Tables","Consumer","Central","2017","(Sum of Profit - Sum of Quantity)%","-27.147041999999995"
"Furniture","Tables","Consumer","Central","2017","Sum of Discount - Sum of Quantity","-45.6"
"Furniture","Tables","Consumer","Central","2017","(Sum of Discount - Sum of Quantity)%","-0.912"
"Furniture","Tables","Consumer","Central","2017","Sum of Discount - Sum of Profit","1311.7521"
"Furniture","Tables","Consumer","Central","2017","(Sum of Discount - Sum of Profit)%","1.0033655814680682"
"Furniture","Tables","Consumer","Central","2017","Count of Postal Code",""
"Furniture","Tables","Consumer","East","2014","Sum of Quantity","26"
"Furniture","Tables","Consumer","East","2014","Sum of Profit","-835.1682000000003"
"Furniture","Tables","Consumer","East","2014","Sum of Discount","2.8999999999999995"
"Furniture","Tables","Consumer","East","2014","Sum of Sales","3315.6059999999998"
"Furniture","Tables","Consumer","East","2014","Sum of Sales - Sum of Quantity","3289.6059999999998"
"Furniture","Tables","Consumer","East","2014","(Sum of Sales - Sum of Quantity)%","126.52330769230768"
"Furniture","Tables","Consumer","East","2014","Sum of Sales - Sum of Profit","4150.7742"
"Furniture","Tables","Consumer","East","2014","(Sum of Sales - Sum of Profit)%","4.969985926188279"
"Furniture","Tables","Consumer","East","2014","Sum of Sales - Sum of Discount","3312.7059999999997"
"Furniture","Tables","Consumer","East","2014","(Sum of Sales - Sum of Discount)%","1142.3124137931036"
"Furniture","Tables","Consumer","East","2014","Sum of Profit - Sum of Quantity","-861.1682000000003"
"Furniture","Tables","Consumer","East","2014","(Sum of Profit - Sum of Quantity)%","-33.121853846153854"
"Furniture","Tables","Consumer","East","2014","Sum of Discount - Sum of Quantity","-23.1"
"Furniture","Tables","Consumer","East","2014","(Sum of Discount - Sum of Quantity)%","-0.8884615384615385"
"Furniture","Tables","Consumer","East","2014","Sum of Discount - Sum of Profit","838.0682000000003"
"Furniture","Tables","Consumer","East","2014","(Sum of Discount - Sum of Profit)%","1.0034723544311193"
"Furniture","Tables","Consumer","East","2014","Count of Postal Code",""
"Furniture","Tables","Consumer","East","2015","Sum of Quantity","33"
"Furniture","Tables","Consumer","East","2015","Sum of Profit","-1341.1239000000003"
"Furniture","Tables","Consumer","East","2015","Sum of Discount","2.8"
"Furniture","Tables","Consumer","East","2015","Sum of Sales","4033.068"
"Furniture","Tables","Consumer","East","2015","Sum of Sales - Sum of Quantity","4000.068"
"Furniture","Tables","Consumer","East","2015","(Sum of Sales - Sum of Quantity)%","121.21418181818183"
"Furniture","Tables","Consumer","East","2015","Sum of Sales - Sum of Profit","5374.191900000001"
"Furniture","Tables","Consumer","East","2015","(Sum of Sales - Sum of Profit)%","4.007229980764641"
"Furniture","Tables","Consumer","East","2015","Sum of Sales - Sum of Discount","4030.268"
"Furniture","Tables","Consumer","East","2015","(Sum of Sales - Sum of Discount)%","1439.3814285714286"
"Furniture","Tables","Consumer","East","2015","Sum of Profit - Sum of Quantity","-1374.1239000000003"
"Furniture","Tables","Consumer","East","2015","(Sum of Profit - Sum of Quantity)%","-41.64011818181819"
"Furniture","Tables","Consumer","East","2015","Sum of Discount - Sum of Quantity","-30.2"
"Furniture","Tables","Consumer","East","2015","(Sum of Discount - Sum of Quantity)%","-0.9151515151515152"
"Furniture","Tables","Consumer","East","2015","Sum of Discount - Sum of Profit","1343.9239000000002"
"Furniture","Tables","Consumer","East","2015","(Sum of Discount - Sum of Profit)%","1.0020878011345558"
"Furniture","Tables","Consumer","East","2015","Count of Postal Code",""
"Furniture","Tables","Consumer","East","2016","Sum of Quantity","27"
"Furniture","Tables","Consumer","East","2016","Sum of Profit","-764.2839000000001"
"Furniture","Tables","Consumer","East","2016","Sum of Discount","3.6999999999999993"
"Furniture","Tables","Consumer","East","2016","Sum of Sales","3776.876"
"Furniture","Tables","Consumer","East","2016","Sum of Sales - Sum of Quantity","3749.876"
"Furniture","Tables","Consumer","East","2016","(Sum of Sales - Sum of Quantity)%","138.8842962962963"
"Furniture","Tables","Consumer","East","2016","Sum of Sales - Sum of Profit","4541.159900000001"
"Furniture","Tables","Consumer","East","2016","(Sum of Sales - Sum of Profit)%","5.941718646696599"
"Furniture","Tables","Consumer","East","2016","Sum of Sales - Sum of Discount","3773.1760000000004"
"Furniture","Tables","Consumer","East","2016","(Sum of Sales - Sum of Discount)%","1019.7772972972977"
"Furniture","Tables","Consumer","East","2016","Sum of Profit - Sum of Quantity","-791.2839000000001"
"Furniture","Tables","Consumer","East","2016","(Sum of Profit - Sum of Quantity)%","-29.306811111111116"
"Furniture","Tables","Consumer","East","2016","Sum of Discount - Sum of Quantity","-23.3"
"Furniture","Tables","Consumer","East","2016","(Sum of Discount - Sum of Quantity)%","-0.862962962962963"
"Furniture","Tables","Consumer","East","2016","Sum of Discount - Sum of Profit","767.9839000000002"
"Furniture","Tables","Consumer","East","2016","(Sum of Discount - Sum of Profit)%","1.0048411329873626"
"Furniture","Tables","Consumer","East","2016","Count of Postal Code",""
"Furniture","Tables","Consumer","East","2017","Sum of Quantity","20"
"Furniture","Tables","Consumer","East","2017","Sum of Profit","-767.7767999999999"
"Furniture","Tables","Consumer","East","2017","Sum of Discount","2.5999999999999996"
"Furniture","Tables","Consumer","East","2017","Sum of Sales","2956.917"
"Furniture","Tables","Consumer","East","2017","Sum of Sales - Sum of Quantity","2936.917"
"Furniture","Tables","Consumer","East","2017","(Sum of Sales - Sum of Quantity)%","146.84584999999998"
"Furniture","Tables","Consumer","East","2017","Sum of Sales - Sum of Profit","3724.6938"
"Furniture","Tables","Consumer","East","2017","(Sum of Sales - Sum of Profit)%","4.851271619564437"
"Furniture","Tables","Consumer","East","2017","Sum of Sales - Sum of Discount","2954.317"
"Furniture","Tables","Consumer","East","2017","(Sum of Sales - Sum of Discount)%","1136.2757692307694"
"Furniture","Tables","Consumer","East","2017","Sum of Profit - Sum of Quantity","-787.7767999999999"
"Furniture","Tables","Consumer","East","2017","(Sum of Profit - Sum of Quantity)%","-39.388839999999995"
"Furniture","Tables","Consumer","East","2017","Sum of Discount - Sum of Quantity","-17.4"
"Furniture","Tables","Consumer","East","2017","(Sum of Discount - Sum of Quantity)%","-0.8699999999999999"
"Furniture","Tables","Consumer","East","2017","Sum of Discount - Sum of Profit","770.3767999999999"
"Furniture","Tables","Consumer","East","2017","(Sum of Discount - Sum of Profit)%","1.0033864008394107"
"Furniture","Tables","Consumer","East","2017","Count of Postal Code",""
"Furniture","Tables","Consumer","South","2014","Sum of Quantity","23"
"Furniture","Tables","Consumer","South","2014","Sum of Profit","-67.27690000000024"
"Furniture","Tables","Consumer","South","2014","Sum of Discount","0.8500000000000001"
"Furniture","Tables","Consumer","South","2014","Sum of Sales","3902.5945"
"Furniture","Tables","Consumer","South","2014","Sum of Sales - Sum of Quantity","3879.5945"
"Furniture","Tables","Consumer","South","2014","(Sum of Sales - Sum of Quantity)%","168.67802173913043"
"Furniture","Tables","Consumer","South","2014","Sum of Sales - Sum of Profit","3969.8714000000004"
"Furniture","Tables","Consumer","South","2014","(Sum of Sales - Sum of Profit)%","59.00794180469056"
"Furniture","Tables","Consumer","South","2014","Sum of Sales - Sum of Discount","3901.7445000000002"
"Furniture","Tables","Consumer","South","2014","(Sum of Sales - Sum of Discount)%","4590.2876470588235"
"Furniture","Tables","Consumer","South","2014","Sum of Profit - Sum of Quantity","-90.27690000000024"
"Furniture","Tables","Consumer","South","2014","(Sum of Profit - Sum of Quantity)%","-3.9250826086956625"
"Furniture","Tables","Consumer","South","2014","Sum of Discount - Sum of Quantity","-22.15"
"Furniture","Tables","Consumer","South","2014","(Sum of Discount - Sum of Quantity)%","-0.9630434782608696"
"Furniture","Tables","Consumer","South","2014","Sum of Discount - Sum of Profit","68.12690000000023"
"Furniture","Tables","Consumer","South","2014","(Sum of Discount - Sum of Profit)%","1.0126343514638754"
"Furniture","Tables","Consumer","South","2014","Count of Postal Code",""
"Furniture","Tables","Consumer","South","2015","Sum of Quantity","27"
"Furniture","Tables","Consumer","South","2015","Sum of Profit","-2210.8203000000003"
"Furniture","Tables","Consumer","South","2015","Sum of Discount","1.75"
"Furniture","Tables","Consumer","South","2015","Sum of Sales","7012.0945"
"Furniture","Tables","Consumer","South","2015","Sum of Sales - Sum of Quantity","6985.0945"
"Furniture","Tables","Consumer","South","2015","(Sum of Sales - Sum of Quantity)%","258.7072037037037"
"Furniture","Tables","Consumer","South","2015","Sum of Sales - Sum of Profit","9222.9148"
"Furniture","Tables","Consumer","South","2015","(Sum of Sales - Sum of Profit)%","4.171716172499411"
"Furniture","Tables","Consumer","South","2015","Sum of Sales - Sum of Discount","7010.3445"
"Furniture","Tables","Consumer","South","2015","(Sum of Sales - Sum of Discount)%","4005.9111428571427"
"Furniture","Tables","Consumer","South","2015","Sum of Profit - Sum of Quantity","-2237.8203000000003"
"Furniture","Tables","Consumer","South","2015","(Sum of Profit - Sum of Quantity)%","-82.88223333333335"
"Furniture","Tables","Consumer","South","2015","Sum of Discount - Sum of Quantity","-25.25"
"Furniture","Tables","Consumer","South","2015","(Sum of Discount - Sum of Quantity)%","-0.9351851851851852"
"Furniture","Tables","Consumer","South","2015","Sum of Discount - Sum of Profit","2212.5703000000003"
"Furniture","Tables","Consumer","South","2015","(Sum of Discount - Sum of Profit)%","1.0007915613946552"
"Furniture","Tables","Consumer","South","2015","Count of Postal Code",""
"Furniture","Tables","Consumer","South","2016","Sum of Quantity","41"
"Furniture","Tables","Consumer","South","2016","Sum of Profit","596.2253"
"Furniture","Tables","Consumer","South","2016","Sum of Discount","1.6500000000000001"
"Furniture","Tables","Consumer","South","2016","Sum of Sales","7690.782999999999"
"Furniture","Tables","Consumer","South","2016","Sum of Sales - Sum of Quantity","7649.782999999999"
"Furniture","Tables","Consumer","South","2016","(Sum of Sales - Sum of Quantity)%","186.58007317073168"
"Furniture","Tables","Consumer","South","2016","Sum of Sales - Sum of Profit","7094.557699999999"
"Furniture","Tables","Consumer","South","2016","(Sum of Sales - Sum of Profit)%","11.899122194244358"
"Furniture","Tables","Consumer","South","2016","Sum of Sales - Sum of Discount","7689.133"
"Furniture","Tables","Consumer","South","2016","(Sum of Sales - Sum of Discount)%","4660.0806060606055"
"Furniture","Tables","Consumer","South","2016","Sum of Profit - Sum of Quantity","555.2253"
"Furniture","Tables","Consumer","South","2016","(Sum of Profit - Sum of Quantity)%","13.542080487804876"
"Furniture","Tables","Consumer","South","2016","Sum of Discount - Sum of Quantity","-39.35"
"Furniture","Tables","Consumer","South","2016","(Sum of Discount - Sum of Quantity)%","-0.9597560975609757"
"Furniture","Tables","Consumer","South","2016","Sum of Discount - Sum of Profit","-594.5753"
"Furniture","Tables","Consumer","South","2016","(Sum of Discount - Sum of Profit)%","-0.9972325897609512"
"Furniture","Tables","Consumer","South","2016","Count of Postal Code",""
"Furniture","Tables","Consumer","South","2017","Sum of Quantity","28"
"Furniture","Tables","Consumer","South","2017","Sum of Profit","-895.6277"
"Furniture","Tables","Consumer","South","2017","Sum of Discount","1.25"
"Furniture","Tables","Consumer","South","2017","Sum of Sales","5803.37"
"Furniture","Tables","Consumer","South","2017","Sum of Sales - Sum of Quantity","5775.37"
"Furniture","Tables","Consumer","South","2017","(Sum of Sales - Sum of Quantity)%","206.26321428571427"
"Furniture","Tables","Consumer","South","2017","Sum of Sales - Sum of Profit","6698.9977"
"Furniture","Tables","Consumer","South","2017","(Sum of Sales - Sum of Profit)%","7.479667835195361"
"Furniture","Tables","Consumer","South","2017","Sum of Sales - Sum of Discount","5802.12"
"Furniture","Tables","Consumer","South","2017","(Sum of Sales - Sum of Discount)%","4641.696"
"Furniture","Tables","Consumer","South","2017","Sum of Profit - Sum of Quantity","-923.6277"
"Furniture","Tables","Consumer","South","2017","(Sum of Profit - Sum of Quantity)%","-32.98670357142857"
"Furniture","Tables","Consumer","South","2017","Sum of Discount - Sum of Quantity","-26.75"
"Furniture","Tables","Consumer","South","2017","(Sum of Discount - Sum of Quantity)%","-0.9553571428571429"
"Furniture","Tables","Consumer","South","2017","Sum of Discount - Sum of Profit","896.8777"
"Furniture","Tables","Consumer","South","2017","(Sum of Discount - Sum of Profit)%","1.001395669204961"
"Furniture","Tables","Consumer","South","2017","Count of Postal Code",""
"Furniture","Tables","Consumer","West","2014","Sum of Quantity","59"
"Furniture","Tables","Consumer","West","2014","Sum of Profit","255.43759999999963"
"Furniture","Tables","Consumer","West","2014","Sum of Discount","3.0999999999999996"
"Furniture","Tables","Consumer","West","2014","Sum of Sales","10868.865999999998"
"Furniture","Tables","Consumer","West","2014","Sum of Sales - Sum of Quantity","10809.865999999998"
"Furniture","Tables","Consumer","West","2014","(Sum of Sales - Sum of Quantity)%","183.21806779661017"
"Furniture","Tables","Consumer","West","2014","Sum of Sales - Sum of Profit","10613.428399999999"
"Furniture","Tables","Consumer","West","2014","(Sum of Sales - Sum of Profit)%","41.54998481038036"
"Furniture","Tables","Consumer","West","2014","Sum of Sales - Sum of Discount","10865.765999999998"
"Furniture","Tables","Consumer","West","2014","(Sum of Sales - Sum of Discount)%","3505.0858064516124"
"Furniture","Tables","Consumer","West","2014","Sum of Profit - Sum of Quantity","196.43759999999963"
"Furniture","Tables","Consumer","West","2014","(Sum of Profit - Sum of Quantity)%","3.3294508474576205"
"Furniture","Tables","Consumer","West","2014","Sum of Discount - Sum of Quantity","-55.9"
"Furniture","Tables","Consumer","West","2014","(Sum of Discount - Sum of Quantity)%","-0.947457627118644"
"Furniture","Tables","Consumer","West","2014","Sum of Discount - Sum of Profit","-252.33759999999964"
"Furniture","Tables","Consumer","West","2014","(Sum of Discount - Sum of Profit)%","-0.987863963645133"
"Furniture","Tables","Consumer","West","2014","Count of Postal Code",""
"Furniture","Tables","Consumer","West","2015","Sum of Quantity","58"
"Furniture","Tables","Consumer","West","2015","Sum of Profit","203.79839999999996"
"Furniture","Tables","Consumer","West","2015","Sum of Discount","2.9"
"Furniture","Tables","Consumer","West","2015","Sum of Sales","8585.503"
"Furniture","Tables","Consumer","West","2015","Sum of Sales - Sum of Quantity","8527.503"
"Furniture","Tables","Consumer","West","2015","(Sum of Sales - Sum of Quantity)%","147.02591379310346"
"Furniture","Tables","Consumer","West","2015","Sum of Sales - Sum of Profit","8381.704600000001"
"Furniture","Tables","Consumer","West","2015","(Sum of Sales - Sum of Profit)%","41.12743083360813"
"Furniture","Tables","Consumer","West","2015","Sum of Sales - Sum of Discount","8582.603000000001"
"Furniture","Tables","Consumer","West","2015","(Sum of Sales - Sum of Discount)%","2959.5182758620695"
"Furniture","Tables","Consumer","West","2015","Sum of Profit - Sum of Quantity","145.79839999999996"
"Furniture","Tables","Consumer","West","2015","(Sum of Profit - Sum of Quantity)%","2.5137655172413784"
"Furniture","Tables","Consumer","West","2015","Sum of Discount - Sum of Quantity","-55.1"
"Furniture","Tables","Consumer","West","2015","(Sum of Discount - Sum of Quantity)%","-0.95"
"Furniture","Tables","Consumer","West","2015","Sum of Discount - Sum of Profit","-200.89839999999995"
"Furniture","Tables","Consumer","West","2015","(Sum of Discount - Sum of Profit)%","-0.985770251385683"
"Furniture","Tables","Consumer","West","2015","Count of Postal Code",""
"Furniture","Tables","Consumer","West","2016","Sum of Quantity","44"
"Furniture","Tables","Consumer","West","2016","Sum of Profit","62.35219999999933"
"Furniture","Tables","Consumer","West","2016","Sum of Discount","2.5"
"Furniture","Tables","Consumer","West","2016","Sum of Sales","9185.527000000002"
"Furniture","Tables","Consumer","West","2016","Sum of Sales - Sum of Quantity","9141.527000000002"
"Furniture","Tables","Consumer","West","2016","(Sum of Sales - Sum of Quantity)%","207.7619772727273"
"Furniture","Tables","Consumer","West","2016","Sum of Sales - Sum of Profit","9123.174800000003"
"Furniture","Tables","Consumer","West","2016","(Sum of Sales - Sum of Profit)%","146.31680678468604"
"Furniture","Tables","Consumer","West","2016","Sum of Sales - Sum of Discount","9183.027000000002"
"Furniture","Tables","Consumer","West","2016","(Sum of Sales - Sum of Discount)%","3673.2108000000007"
"Furniture","Tables","Consumer","West","2016","Sum of Profit - Sum of Quantity","18.35219999999933"
"Furniture","Tables","Consumer","West","2016","(Sum of Profit - Sum of Quantity)%","0.4170954545454393"
"Furniture","Tables","Consumer","West","2016","Sum of Discount - Sum of Quantity","-41.5"
"Furniture","Tables","Consumer","West","2016","(Sum of Discount - Sum of Quantity)%","-0.9431818181818182"
"Furniture","Tables","Consumer","West","2016","Sum of Discount - Sum of Profit","-59.85219999999933"
"Furniture","Tables","Consumer","West","2016","(Sum of Discount - Sum of Profit)%","-0.9599051837785992"
"Furniture","Tables","Consumer","West","2016","Count of Postal Code",""
"Furniture","Tables","Consumer","West","2017","Sum of Quantity","65"
"Furniture","Tables","Consumer","West","2017","Sum of Profit","0.3835000000000264"
"Furniture","Tables","Consumer","West","2017","Sum of Discount","3.1999999999999997"
"Furniture","Tables","Consumer","West","2017","Sum of Sales","11967.59"
"Furniture","Tables","Consumer","West","2017","Sum of Sales - Sum of Quantity","11902.59"
"Furniture","Tables","Consumer","West","2017","(Sum of Sales - Sum of Quantity)%","183.1167692307692"
"Furniture","Tables","Consumer","West","2017","Sum of Sales - Sum of Profit","11967.2065"
"Furniture","Tables","Consumer","West","2017","(Sum of Sales - Sum of Profit)%","31205.232073009585"
"Furniture","Tables","Consumer","West","2017","Sum of Sales - Sum of Discount","11964.39"
"Furniture","Tables","Consumer","West","2017","(Sum of Sales - Sum of Discount)%","3738.871875"
"Furniture","Tables","Consumer","West","2017","Sum of Profit - Sum of Quantity","-64.61649999999997"
"Furniture","Tables","Consumer","West","2017","(Sum of Profit - Sum of Quantity)%","-0.9940999999999995"
"Furniture","Tables","Consumer","West","2017","Sum of Discount - Sum of Quantity","-61.8"
"Furniture","Tables","Consumer","West","2017","(Sum of Discount - Sum of Quantity)%","-0.9507692307692307"
"Furniture","Tables","Consumer","West","2017","Sum of Discount - Sum of Profit","2.8164999999999734"
"Furniture","Tables","Consumer","West","2017","(Sum of Discount - Sum of Profit)%","7.344198174706076"
"Furniture","Tables","Consumer","West","2017","Count of Postal Code",""
"Furniture","Tables","Corporate","Central","2014","Sum of Quantity","7"
"Furniture","Tables","Corporate","Central","2014","Sum of Profit","-140.42969999999994"
"Furniture","Tables","Corporate","Central","2014","Sum of Discount","0.6"
"Furniture","Tables","Corporate","Central","2014","Sum of Sales","1318.6529999999998"
"Furniture","Tables","Corporate","Central","2014","Sum of Sales - Sum of Quantity","1311.6529999999998"
"Furniture","Tables","Corporate","Central","2014","(Sum of Sales - Sum of Quantity)%","187.379"
"Furniture","Tables","Corporate","Central","2014","Sum of Sales - Sum of Profit","1459.0826999999997"
"Furniture","Tables","Corporate","Central","2014","(Sum of Sales - Sum of Profit)%","10.390129011170716"
"Furniture","Tables","Corporate","Central","2014","Sum of Sales - Sum of Discount","1318.0529999999999"
"Furniture","Tables","Corporate","Central","2014","(Sum of Sales - Sum of Discount)%","2196.755"
"Furniture","Tables","Corporate","Central","2014","Sum of Profit - Sum of Quantity","-147.42969999999994"
"Furniture","Tables","Corporate","Central","2014","(Sum of Profit - Sum of Quantity)%","-21.061385714285706"
"Furniture","Tables","Corporate","Central","2014","Sum of Discount - Sum of Quantity","-6.4"
"Furniture","Tables","Corporate","Central","2014","(Sum of Discount - Sum of Quantity)%","-0.9142857142857143"
"Furniture","Tables","Corporate","Central","2014","Sum of Discount - Sum of Profit","141.02969999999993"
"Furniture","Tables","Corporate","Central","2014","(Sum of Discount - Sum of Profit)%","1.0042726004541773"
"Furniture","Tables","Corporate","Central","2014","Count of Postal Code",""
"Furniture","Tables","Corporate","Central","2015","Sum of Quantity","15"
"Furniture","Tables","Corporate","Central","2015","Sum of Profit","251.69550000000004"
"Furniture","Tables","Corporate","Central","2015","Sum of Discount","0.6"
"Furniture","Tables","Corporate","Central","2015","Sum of Sales","1875.2519999999997"
"Furniture","Tables","Corporate","Central","2015","Sum of Sales - Sum of Quantity","1860.2519999999997"
"Furniture","Tables","Corporate","Central","2015","(Sum of Sales - Sum of Quantity)%","124.01679999999996"
"Furniture","Tables","Corporate","Central","2015","Sum of Sales - Sum of Profit","1623.5564999999997"
"Furniture","Tables","Corporate","Central","2015","(Sum of Sales - Sum of Profit)%","6.450478852422866"
"Furniture","Tables","Corporate","Central","2015","Sum of Sales - Sum of Discount","1874.6519999999998"
"Furniture","Tables","Corporate","Central","2015","(Sum of Sales - Sum of Discount)%","3124.4199999999996"
"Furniture","Tables","Corporate","Central","2015","Sum of Profit - Sum of Quantity","236.69550000000004"
"Furniture","Tables","Corporate","Central","2015","(Sum of Profit - Sum of Quantity)%","15.779700000000002"
"Furniture","Tables","Corporate","Central","2015","Sum of Discount - Sum of Quantity","-14.4"
"Furniture","Tables","Corporate","Central","2015","(Sum of Discount - Sum of Quantity)%","-0.9600000000000002"
"Furniture","Tables","Corporate","Central","2015","Sum of Discount - Sum of Profit","-251.09550000000004"
"Furniture","Tables","Corporate","Central","2015","(Sum of Discount - Sum of Profit)%","-0.9976161671543592"
"Furniture","Tables","Corporate","Central","2015","Count of Postal Code",""
"Furniture","Tables","Corporate","Central","2016","Sum of Quantity","27"
"Furniture","Tables","Corporate","Central","2016","Sum of Profit","1150.9317"
"Furniture","Tables","Corporate","Central","2016","Sum of Discount","0.3"
"Furniture","Tables","Corporate","Central","2016","Sum of Sales","7592.712"
"Furniture","Tables","Corporate","Central","2016","Sum of Sales - Sum of Quantity","7565.712"
"Furniture","Tables","Corporate","Central","2016","(Sum of Sales - Sum of Quantity)%","280.21155555555555"
"Furniture","Tables","Corporate","Central","2016","Sum of Sales - Sum of Profit","6441.7803"
"Furniture","Tables","Corporate","Central","2016","(Sum of Sales - Sum of Profit)%","5.597013532601457"
"Furniture","Tables","Corporate","Central","2016","Sum of Sales - Sum of Discount","7592.412"
"Furniture","Tables","Corporate","Central","2016","(Sum of Sales - Sum of Discount)%","25308.04"
"Furniture","Tables","Corporate","Central","2016","Sum of Profit - Sum of Quantity","1123.9317"
"Furniture","Tables","Corporate","Central","2016","(Sum of Profit - Sum of Quantity)%","41.62710000000001"
"Furniture","Tables","Corporate","Central","2016","Sum of Discount - Sum of Quantity","-26.7"
"Furniture","Tables","Corporate","Central","2016","(Sum of Discount - Sum of Quantity)%","-0.9888888888888888"
"Furniture","Tables","Corporate","Central","2016","Sum of Discount - Sum of Profit","-1150.6317000000001"
"Furniture","Tables","Corporate","Central","2016","(Sum of Discount - Sum of Profit)%","-0.9997393416134076"
"Furniture","Tables","Corporate","Central","2016","Count of Postal Code",""
"Furniture","Tables","Corporate","Central","2017","Sum of Quantity","17"
"Furniture","Tables","Corporate","Central","2017","Sum of Profit","-555.0169000000003"
"Furniture","Tables","Corporate","Central","2017","Sum of Discount","1.6"
"Furniture","Tables","Corporate","Central","2017","Sum of Sales","1775.9759999999999"
