Region,Country,Year,Value Column Name,Value
"Asia-Pacific","Japan","2017","(PL - PY)%","-0.12121212121212122"
"Asia-Pacific","Japan","2017","FC - PY","-10000"
"Asia-Pacific","Japan","2017","(FC - PY)%","-0.03787878787878788"
"Asia-Pacific","Japan","2017","FC - PL","22000"
"Asia-Pacific","Japan","2017","(FC - PL)%","0.09482758620689655"
"Asia-Pacific","Japan","2017","First City",""
"Asia-Pacific","Japan","2018","PY","187000"
"Asia-Pacific","Japan","2018","PL","265000"
"Asia-Pacific","Japan","2018","FC","410000"
"Asia-Pacific","Japan","2018","AC","249000"
"Asia-Pacific","Japan","2018","AC - PY","62000"
"Asia-Pacific","Japan","2018","(AC - PY)%","0.3315508021390374"
"Asia-Pacific","Japan","2018","AC - PL","-16000"
"Asia-Pacific","Japan","2018","(AC - PL)%","-0.060377358490566045"
"Asia-Pacific","Japan","2018","AC - FC","-161000"
"Asia-Pacific","Japan","2018","(AC - FC)%","-0.39268292682926836"
"Asia-Pacific","Japan","2018","PL - PY","78000"
"Asia-Pacific","Japan","2018","(PL - PY)%","0.41711229946524064"
"Asia-Pacific","Japan","2018","FC - PY","223000"
"Asia-Pacific","Japan","2018","(FC - PY)%","1.1925133689839573"
"Asia-Pacific","Japan","2018","FC - PL","145000"
"Asia-Pacific","Japan","2018","(FC - PL)%","0.5471698113207547"
"Asia-Pacific","Japan","2018","First City",""
"Asia-Pacific","Japan","2019","PY","279000"
"Asia-Pacific","Japan","2019","PL","300000"
"Asia-Pacific","Japan","2019","FC","221000"
"Asia-Pacific","Japan","2019","AC","229000"
"Asia-Pacific","Japan","2019","AC - PY","-50000"
"Asia-Pacific","Japan","2019","(AC - PY)%","-0.17921146953405018"
"Asia-Pacific","Japan","2019","AC - PL","-71000"
"Asia-Pacific","Japan","2019","(AC - PL)%","-0.2366666666666667"
"Asia-Pacific","Japan","2019","AC - FC","8000"
"Asia-Pacific","Japan","2019","(AC - FC)%","0.03619909502262444"
"Asia-Pacific","Japan","2019","PL - PY","21000"
"Asia-Pacific","Japan","2019","(PL - PY)%","0.07526881720430108"
"Asia-Pacific","Japan","2019","FC - PY","-58000"
"Asia-Pacific","Japan","2019","(FC - PY)%","-0.2078853046594982"
"Asia-Pacific","Japan","2019","FC - PL","-79000"
"Asia-Pacific","Japan","2019","(FC - PL)%","-0.2633333333333333"
"Asia-Pacific","Japan","2019","First City",""
"Asia-Pacific","China","2017","PY","308000"
"Asia-Pacific","China","2017","PL","294000"
"Asia-Pacific","China","2017","FC","311000"
"Asia-Pacific","China","2017","AC","244000"
"Asia-Pacific","China","2017","AC - PY","-64000"
"Asia-Pacific","China","2017","(AC - PY)%","-0.20779220779220778"
"Asia-Pacific","China","2017","AC - PL","-50000"
"Asia-Pacific","China","2017","(AC - PL)%","-0.17006802721088435"
"Asia-Pacific","China","2017","AC - FC","-67000"
"Asia-Pacific","China","2017","(AC - FC)%","-0.21543408360128619"
"Asia-Pacific","China","2017","PL - PY","-14000"
"Asia-Pacific","China","2017","(PL - PY)%","-0.045454545454545456"
"Asia-Pacific","China","2017","FC - PY","3000"
"Asia-Pacific","China","2017","(FC - PY)%","0.00974025974025974"
"Asia-Pacific","China","2017","FC - PL","17000"
"Asia-Pacific","China","2017","(FC - PL)%","0.057823129251700675"
"Asia-Pacific","China","2017","First City",""
"Asia-Pacific","China","2018","PY","318000"
"Asia-Pacific","China","2018","PL","237000"
"Asia-Pacific","China","2018","FC","413000"
"Asia-Pacific","China","2018","AC","287000"
"Asia-Pacific","China","2018","AC - PY","-31000"
"Asia-Pacific","China","2018","(AC - PY)%","-0.09748427672955975"
"Asia-Pacific","China","2018","AC - PL","50000"
"Asia-Pacific","China","2018","(AC - PL)%","0.2109704641350211"
"Asia-Pacific","China","2018","AC - FC","-126000"
"Asia-Pacific","China","2018","(AC - FC)%","-0.3050847457627119"
"Asia-Pacific","China","2018","PL - PY","-81000"
"Asia-Pacific","China","2018","(PL - PY)%","-0.25471698113207547"
"Asia-Pacific","China","2018","FC - PY","95000"
"Asia-Pacific","China","2018","(FC - PY)%","0.29874213836477986"
"Asia-Pacific","China","2018","FC - PL","176000"
"Asia-Pacific","China","2018","(FC - PL)%","0.7426160337552743"
"Asia-Pacific","China","2018","First City",""
"Asia-Pacific","China","2019","PY","321000"
"Asia-Pacific","China","2019","PL","295000"
"Asia-Pacific","China","2019","FC","256000"
"Asia-Pacific","China","2019","AC","145000"
"Asia-Pacific","China","2019","AC - PY","-176000"
"Asia-Pacific","China","2019","(AC - PY)%","-0.5482866043613707"
"Asia-Pacific","China","2019","AC - PL","-150000"
"Asia-Pacific","China","2019","(AC - PL)%","-0.5084745762711864"
"Asia-Pacific","China","2019","AC - FC","-111000"
"Asia-Pacific","China","2019","(AC - FC)%","-0.43359375"
"Asia-Pacific","China","2019","PL - PY","-26000"
"Asia-Pacific","China","2019","(PL - PY)%","-0.08099688473520249"
"Asia-Pacific","China","2019","FC - PY","-65000"
"Asia-Pacific","China","2019","(FC - PY)%","-0.20249221183800623"
"Asia-Pacific","China","2019","FC - PL","-39000"
"Asia-Pacific","China","2019","(FC - PL)%","-0.13220338983050847"
"Asia-Pacific","China","2019","First City",""
"Asia-Pacific","Other","2017","PY","134000"
"Asia-Pacific","Other","2017","PL","111000"
"Asia-Pacific","Other","2017","FC","118000"
"Asia-Pacific","Other","2017","AC","50000"
"Asia-Pacific","Other","2017","AC - PY","-84000"
"Asia-Pacific","Other","2017","(AC - PY)%","-0.6268656716417911"
"Asia-Pacific","Other","2017","AC - PL","-61000"
"Asia-Pacific","Other","2017","(AC - PL)%","-0.5495495495495496"
"Asia-Pacific","Other","2017","AC - FC","-68000"
"Asia-Pacific","Other","2017","(AC - FC)%","-0.576271186440678"
"Asia-Pacific","Other","2017","PL - PY","-23000"
"Asia-Pacific","Other","2017","(PL - PY)%","-0.17164179104477612"
"Asia-Pacific","Other","2017","FC - PY","-16000"
"Asia-Pacific","Other","2017","(FC - PY)%","-0.11940298507462685"
"Asia-Pacific","Other","2017","FC - PL","7000"
"Asia-Pacific","Other","2017","(FC - PL)%","0.06306306306306306"
"Asia-Pacific","Other","2017","First City",""
"Asia-Pacific","Other","2018","PY","78000"
"Asia-Pacific","Other","2018","PL","52000"
"Asia-Pacific","Other","2018","FC","55000"
"Asia-Pacific","Other","2018","AC","78000"
"Asia-Pacific","Other","2018","AC - PY","0"
"Asia-Pacific","Other","2018","(AC - PY)%","0"
"Asia-Pacific","Other","2018","AC - PL","26000"
"Asia-Pacific","Other","2018","(AC - PL)%","0.5"
"Asia-Pacific","Other","2018","AC - FC","23000"
"Asia-Pacific","Other","2018","(AC - FC)%","0.41818181818181815"
"Asia-Pacific","Other","2018","PL - PY","-26000"
"Asia-Pacific","Other","2018","(PL - PY)%","-0.33333333333333326"
"Asia-Pacific","Other","2018","FC - PY","-23000"
"Asia-Pacific","Other","2018","(FC - PY)%","-0.2948717948717949"
"Asia-Pacific","Other","2018","FC - PL","3000"
"Asia-Pacific","Other","2018","(FC - PL)%","0.05769230769230769"
"Asia-Pacific","Other","2018","First City",""
"Asia-Pacific","Other","2019","PY","66000"
"Asia-Pacific","Other","2019","PL","41000"
"Asia-Pacific","Other","2019","FC","87000"
"Asia-Pacific","Other","2019","AC","69000"
"Asia-Pacific","Other","2019","AC - PY","3000"
"Asia-Pacific","Other","2019","(AC - PY)%","0.045454545454545456"
"Asia-Pacific","Other","2019","AC - PL","28000"
"Asia-Pacific","Other","2019","(AC - PL)%","0.6829268292682927"
"Asia-Pacific","Other","2019","AC - FC","-18000"
"Asia-Pacific","Other","2019","(AC - FC)%","-0.20689655172413793"
"Asia-Pacific","Other","2019","PL - PY","-25000"
"Asia-Pacific","Other","2019","(PL - PY)%","-0.37878787878787873"
"Asia-Pacific","Other","2019","FC - PY","21000"
"Asia-Pacific","Other","2019","(FC - PY)%","0.3181818181818182"
"Asia-Pacific","Other","2019","FC - PL","46000"
"Asia-Pacific","Other","2019","(FC - PL)%","1.1219512195121952"
"Asia-Pacific","Other","2019","First City",""
