Category,Sub-Category,Segment,Region,Year,Value Column Name,Value
"Office Supplies","Appliances","Home Office","South","2014","Sum of Sales","211.248"
"Office Supplies","Appliances","Home Office","South","2014","Sum of Sales - Count of Ship Mode","210.248"
"Office Supplies","Appliances","Home Office","South","2014","(Sum of Sales - Count of Ship Mode)%","210.248"
"Office Supplies","Appliances","Home Office","South","2014","Sum of Profit","15.843599999999995"
"Office Supplies","Appliances","Home Office","South","2015","Count of Ship Mode","1"
"Office Supplies","Appliances","Home Office","South","2015","Sum of Sales","28.84"
"Office Supplies","Appliances","Home Office","South","2015","Sum of Sales - Count of Ship Mode","27.84"
"Office Supplies","Appliances","Home Office","South","2015","(Sum of Sales - Count of Ship Mode)%","27.84"
"Office Supplies","Appliances","Home Office","South","2015","Sum of Profit","9.517199999999999"
"Office Supplies","Appliances","Home Office","South","2016","Count of Ship Mode","3"
"Office Supplies","Appliances","Home Office","South","2016","Sum of Sales","874.248"
"Office Supplies","Appliances","Home Office","South","2016","Sum of Sales - Count of Ship Mode","871.248"
"Office Supplies","Appliances","Home Office","South","2016","(Sum of Sales - Count of Ship Mode)%","290.416"
"Office Supplies","Appliances","Home Office","South","2016","Sum of Profit","99.49379999999995"
"Office Supplies","Appliances","Home Office","South","2017","Count of Ship Mode",
"Office Supplies","Appliances","Home Office","South","2017","Sum of Sales",
"Office Supplies","Appliances","Home Office","South","2017","Sum of Sales - Count of Ship Mode",
"Office Supplies","Appliances","Home Office","South","2017","(Sum of Sales - Count of Ship Mode)%",
"Office Supplies","Appliances","Home Office","South","2017","Sum of Profit",
"Office Supplies","Appliances","Home Office","West","2014","Count of Ship Mode","7"
"Office Supplies","Appliances","Home Office","West","2014","Sum of Sales","858.97"
"Office Supplies","Appliances","Home Office","West","2014","Sum of Sales - Count of Ship Mode","851.97"
"Office Supplies","Appliances","Home Office","West","2014","(Sum of Sales - Count of Ship Mode)%","121.71"
"Office Supplies","Appliances","Home Office","West","2014","Sum of Profit","252.08129999999994"
"Office Supplies","Appliances","Home Office","West","2015","Count of Ship Mode","4"
"Office Supplies","Appliances","Home Office","West","2015","Sum of Sales","1877.5799999999997"
"Office Supplies","Appliances","Home Office","West","2015","Sum of Sales - Count of Ship Mode","1873.5799999999997"
"Office Supplies","Appliances","Home Office","West","2015","(Sum of Sales - Count of Ship Mode)%","468.3949999999999"
"Office Supplies","Appliances","Home Office","West","2015","Sum of Profit","515.9190000000001"
"Office Supplies","Appliances","Home Office","West","2016","Count of Ship Mode","6"
"Office Supplies","Appliances","Home Office","West","2016","Sum of Sales","1116"
"Office Supplies","Appliances","Home Office","West","2016","Sum of Sales - Count of Ship Mode","1110"
"Office Supplies","Appliances","Home Office","West","2016","(Sum of Sales - Count of Ship Mode)%","185"
"Office Supplies","Appliances","Home Office","West","2016","Sum of Profit","253.61399999999998"
"Office Supplies","Appliances","Home Office","West","2017","Count of Ship Mode","7"
"Office Supplies","Appliances","Home Office","West","2017","Sum of Sales","801.0120000000001"
"Office Supplies","Appliances","Home Office","West","2017","Sum of Sales - Count of Ship Mode","794.0120000000001"
"Office Supplies","Appliances","Home Office","West","2017","(Sum of Sales - Count of Ship Mode)%","113.43028571428572"
"Office Supplies","Appliances","Home Office","West","2017","Sum of Profit","208.12519999999995"
"Office Supplies","Art","Consumer","Central","2014","Count of Ship Mode","19"
"Office Supplies","Art","Consumer","Central","2014","Sum of Sales","490.61799999999994"
"Office Supplies","Art","Consumer","Central","2014","Sum of Sales - Count of Ship Mode","471.61799999999994"
"Office Supplies","Art","Consumer","Central","2014","(Sum of Sales - Count of Ship Mode)%","24.821999999999992"
"Office Supplies","Art","Consumer","Central","2014","Sum of Profit","111.9061"
"Office Supplies","Art","Consumer","Central","2015","Count of Ship Mode","14"
"Office Supplies","Art","Consumer","Central","2015","Sum of Sales","391.74600000000004"
"Office Supplies","Art","Consumer","Central","2015","Sum of Sales - Count of Ship Mode","377.74600000000004"
"Office Supplies","Art","Consumer","Central","2015","(Sum of Sales - Count of Ship Mode)%","26.981857142857145"
"Office Supplies","Art","Consumer","Central","2015","Sum of Profit","68.0502"
"Office Supplies","Art","Consumer","Central","2016","Count of Ship Mode","22"
"Office Supplies","Art","Consumer","Central","2016","Sum of Sales","936.976"
"Office Supplies","Art","Consumer","Central","2016","Sum of Sales - Count of Ship Mode","914.976"
"Office Supplies","Art","Consumer","Central","2016","(Sum of Sales - Count of Ship Mode)%","41.58981818181818"
"Office Supplies","Art","Consumer","Central","2016","Sum of Profit","125.67719999999997"
"Office Supplies","Art","Consumer","Central","2017","Count of Ship Mode","39"
"Office Supplies","Art","Consumer","Central","2017","Sum of Sales","1453.0120000000002"
"Office Supplies","Art","Consumer","Central","2017","Sum of Sales - Count of Ship Mode","1414.0120000000002"
"Office Supplies","Art","Consumer","Central","2017","(Sum of Sales - Count of Ship Mode)%","36.256717948717956"
"Office Supplies","Art","Consumer","Central","2017","Sum of Profit","299.928"
"Office Supplies","Art","Consumer","East","2014","Count of Ship Mode","28"
"Office Supplies","Art","Consumer","East","2014","Sum of Sales","608.2820000000002"
"Office Supplies","Art","Consumer","East","2014","Sum of Sales - Count of Ship Mode","580.2820000000002"
"Office Supplies","Art","Consumer","East","2014","(Sum of Sales - Count of Ship Mode)%","20.724357142857148"
"Office Supplies","Art","Consumer","East","2014","Sum of Profit","155.1327"
"Office Supplies","Art","Consumer","East","2015","Count of Ship Mode","25"
"Office Supplies","Art","Consumer","East","2015","Sum of Sales","974.2039999999998"
"Office Supplies","Art","Consumer","East","2015","Sum of Sales - Count of Ship Mode","949.2039999999998"
"Office Supplies","Art","Consumer","East","2015","(Sum of Sales - Count of Ship Mode)%","37.96815999999999"
"Office Supplies","Art","Consumer","East","2015","Sum of Profit","232.2623"
"Office Supplies","Art","Consumer","East","2016","Count of Ship Mode","29"
"Office Supplies","Art","Consumer","East","2016","Sum of Sales","1082.0580000000002"
"Office Supplies","Art","Consumer","East","2016","Sum of Sales - Count of Ship Mode","1053.0580000000002"
"Office Supplies","Art","Consumer","East","2016","(Sum of Sales - Count of Ship Mode)%","36.312344827586216"
"Office Supplies","Art","Consumer","East","2016","Sum of Profit","256.7172"
"Office Supplies","Art","Consumer","East","2017","Count of Ship Mode","35"
"Office Supplies","Art","Consumer","East","2017","Sum of Sales","1182.6540000000002"
"Office Supplies","Art","Consumer","East","2017","Sum of Sales - Count of Ship Mode","1147.6540000000002"
"Office Supplies","Art","Consumer","East","2017","(Sum of Sales - Count of Ship Mode)%","32.79011428571429"
"Office Supplies","Art","Consumer","East","2017","Sum of Profit","344.9519999999999"
"Office Supplies","Art","Consumer","South","2014","Count of Ship Mode","13"
"Office Supplies","Art","Consumer","South","2014","Sum of Sales","339.004"
"Office Supplies","Art","Consumer","South","2014","Sum of Sales - Count of Ship Mode","326.004"
"Office Supplies","Art","Consumer","South","2014","(Sum of Sales - Count of Ship Mode)%","25.07723076923077"
"Office Supplies","Art","Consumer","South","2014","Sum of Profit","83.19300000000001"
"Office Supplies","Art","Consumer","South","2015","Count of Ship Mode","16"
"Office Supplies","Art","Consumer","South","2015","Sum of Sales","536.784"
"Office Supplies","Art","Consumer","South","2015","Sum of Sales - Count of Ship Mode","520.784"
"Office Supplies","Art","Consumer","South","2015","(Sum of Sales - Count of Ship Mode)%","32.549"
"Office Supplies","Art","Consumer","South","2015","Sum of Profit","145.28969999999995"
"Office Supplies","Art","Consumer","South","2016","Count of Ship Mode","24"
"Office Supplies","Art","Consumer","South","2016","Sum of Sales","954.072"
"Office Supplies","Art","Consumer","South","2016","Sum of Sales - Count of Ship Mode","930.072"
"Office Supplies","Art","Consumer","South","2016","(Sum of Sales - Count of Ship Mode)%","38.753"
"Office Supplies","Art","Consumer","South","2016","Sum of Profit","240.38389999999998"
"Office Supplies","Art","Consumer","South","2017","Count of Ship Mode","28"
"Office Supplies","Art","Consumer","South","2017","Sum of Sales","824.8959999999997"
"Office Supplies","Art","Consumer","South","2017","Sum of Sales - Count of Ship Mode","796.8959999999997"
"Office Supplies","Art","Consumer","South","2017","(Sum of Sales - Count of Ship Mode)%","28.46057142857142"
"Office Supplies","Art","Consumer","South","2017","Sum of Profit","179.5877"
"Office Supplies","Art","Consumer","West","2014","Count of Ship Mode","38"
"Office Supplies","Art","Consumer","West","2014","Sum of Sales","1391.4940000000004"
"Office Supplies","Art","Consumer","West","2014","Sum of Sales - Count of Ship Mode","1353.4940000000004"
"Office Supplies","Art","Consumer","West","2014","(Sum of Sales - Count of Ship Mode)%","35.618263157894745"
"Office Supplies","Art","Consumer","West","2014","Sum of Profit","348.04239999999993"
"Office Supplies","Art","Consumer","West","2015","Count of Ship Mode","29"
"Office Supplies","Art","Consumer","West","2015","Sum of Sales","1103.5140000000001"
"Office Supplies","Art","Consumer","West","2015","Sum of Sales - Count of Ship Mode","1074.5140000000001"
"Office Supplies","Art","Consumer","West","2015","(Sum of Sales - Count of Ship Mode)%","37.05220689655173"
"Office Supplies","Art","Consumer","West","2015","Sum of Profit","281.0931999999999"
"Office Supplies","Art","Consumer","West","2016","Count of Ship Mode","21"
"Office Supplies","Art","Consumer","West","2016","Sum of Sales","613.318"
"Office Supplies","Art","Consumer","West","2016","Sum of Sales - Count of Ship Mode","592.318"
"Office Supplies","Art","Consumer","West","2016","(Sum of Sales - Count of Ship Mode)%","28.20561904761904"
"Office Supplies","Art","Consumer","West","2016","Sum of Profit","184.82239999999996"
"Office Supplies","Art","Consumer","West","2017","Count of Ship Mode","48"
"Office Supplies","Art","Consumer","West","2017","Sum of Sales","1369.298"
"Office Supplies","Art","Consumer","West","2017","Sum of Sales - Count of Ship Mode","1321.298"
"Office Supplies","Art","Consumer","West","2017","(Sum of Sales - Count of Ship Mode)%","27.527041666666666"
"Office Supplies","Art","Consumer","West","2017","Sum of Profit","397.2631"
"Office Supplies","Art","Corporate","Central","2014","Count of Ship Mode","5"
"Office Supplies","Art","Corporate","Central","2014","Sum of Sales","210.576"
"Office Supplies","Art","Corporate","Central","2014","Sum of Sales - Count of Ship Mode","205.576"
"Office Supplies","Art","Corporate","Central","2014","(Sum of Sales - Count of Ship Mode)%","41.1152"
"Office Supplies","Art","Corporate","Central","2014","Sum of Profit","61.77939999999998"
"Office Supplies","Art","Corporate","Central","2015","Count of Ship Mode","11"
"Office Supplies","Art","Corporate","Central","2015","Sum of Sales","482.41599999999994"
"Office Supplies","Art","Corporate","Central","2015","Sum of Sales - Count of Ship Mode","471.41599999999994"
"Office Supplies","Art","Corporate","Central","2015","(Sum of Sales - Count of Ship Mode)%","42.855999999999995"
"Office Supplies","Art","Corporate","Central","2015","Sum of Profit","112.27209999999997"
"Office Supplies","Art","Corporate","Central","2016","Count of Ship Mode","15"
"Office Supplies","Art","Corporate","Central","2016","Sum of Sales","339.14599999999996"
"Office Supplies","Art","Corporate","Central","2016","Sum of Sales - Count of Ship Mode","324.14599999999996"
"Office Supplies","Art","Corporate","Central","2016","(Sum of Sales - Count of Ship Mode)%","21.609733333333327"
"Office Supplies","Art","Corporate","Central","2016","Sum of Profit","67.5403"
"Office Supplies","Art","Corporate","Central","2017","Count of Ship Mode","13"
"Office Supplies","Art","Corporate","Central","2017","Sum of Sales","446.60400000000004"
"Office Supplies","Art","Corporate","Central","2017","Sum of Sales - Count of Ship Mode","433.60400000000004"
"Office Supplies","Art","Corporate","Central","2017","(Sum of Sales - Count of Ship Mode)%","33.35415384615385"
"Office Supplies","Art","Corporate","Central","2017","Sum of Profit","102.37750000000001"
"Office Supplies","Art","Corporate","East","2014","Count of Ship Mode","11"
"Office Supplies","Art","Corporate","East","2014","Sum of Sales","279.802"
"Office Supplies","Art","Corporate","East","2014","Sum of Sales - Count of Ship Mode","268.802"
"Office Supplies","Art","Corporate","East","2014","(Sum of Sales - Count of Ship Mode)%","24.436545454545456"
"Office Supplies","Art","Corporate","East","2014","Sum of Profit","68.82619999999999"
"Office Supplies","Art","Corporate","East","2015","Count of Ship Mode","14"
"Office Supplies","Art","Corporate","East","2015","Sum of Sales","355.41799999999995"
"Office Supplies","Art","Corporate","East","2015","Sum of Sales - Count of Ship Mode","341.41799999999995"
"Office Supplies","Art","Corporate","East","2015","(Sum of Sales - Count of Ship Mode)%","24.386999999999997"
"Office Supplies","Art","Corporate","East","2015","Sum of Profit","95.29309999999998"
"Office Supplies","Art","Corporate","East","2016","Count of Ship Mode","22"
"Office Supplies","Art","Corporate","East","2016","Sum of Sales","671.416"
"Office Supplies","Art","Corporate","East","2016","Sum of Sales - Count of Ship Mode","649.416"
"Office Supplies","Art","Corporate","East","2016","(Sum of Sales - Count of Ship Mode)%","29.518909090909098"
"Office Supplies","Art","Corporate","East","2016","Sum of Profit","189.7744"
"Office Supplies","Art","Corporate","East","2017","Count of Ship Mode","25"
"Office Supplies","Art","Corporate","East","2017","Sum of Sales","971.7660000000002"
"Office Supplies","Art","Corporate","East","2017","Sum of Sales - Count of Ship Mode","946.7660000000002"
"Office Supplies","Art","Corporate","East","2017","(Sum of Sales - Count of Ship Mode)%","37.87064000000001"
"Office Supplies","Art","Corporate","East","2017","Sum of Profit","212.27790000000002"
"Office Supplies","Art","Corporate","South","2014","Count of Ship Mode","13"
"Office Supplies","Art","Corporate","South","2014","Sum of Sales","159.48"
"Office Supplies","Art","Corporate","South","2014","Sum of Sales - Count of Ship Mode","146.48"
"Office Supplies","Art","Corporate","South","2014","(Sum of Sales - Count of Ship Mode)%","11.267692307692307"
"Office Supplies","Art","Corporate","South","2014","Sum of Profit","43.41779999999999"
"Office Supplies","Art","Corporate","South","2015","Count of Ship Mode","12"
"Office Supplies","Art","Corporate","South","2015","Sum of Sales","622.6479999999999"
"Office Supplies","Art","Corporate","South","2015","Sum of Sales - Count of Ship Mode","610.6479999999999"
"Office Supplies","Art","Corporate","South","2015","(Sum of Sales - Count of Ship Mode)%","50.88733333333332"
"Office Supplies","Art","Corporate","South","2015","Sum of Profit","90.45079999999997"
"Office Supplies","Art","Corporate","South","2016","Count of Ship Mode","7"
"Office Supplies","Art","Corporate","South","2016","Sum of Sales","316.33799999999997"
"Office Supplies","Art","Corporate","South","2016","Sum of Sales - Count of Ship Mode","309.33799999999997"
"Office Supplies","Art","Corporate","South","2016","(Sum of Sales - Count of Ship Mode)%","44.19114285714285"
"Office Supplies","Art","Corporate","South","2016","Sum of Profit","75.89029999999998"
"Office Supplies","Art","Corporate","South","2017","Count of Ship Mode","8"
"Office Supplies","Art","Corporate","South","2017","Sum of Sales","233.938"
"Office Supplies","Art","Corporate","South","2017","Sum of Sales - Count of Ship Mode","225.938"
"Office Supplies","Art","Corporate","South","2017","(Sum of Sales - Count of Ship Mode)%","28.24225"
"Office Supplies","Art","Corporate","South","2017","Sum of Profit","54.49539999999998"
"Office Supplies","Art","Corporate","West","2014","Count of Ship Mode","16"
"Office Supplies","Art","Corporate","West","2014","Sum of Sales","1780.4840000000002"
"Office Supplies","Art","Corporate","West","2014","Sum of Sales - Count of Ship Mode","1764.4840000000002"
"Office Supplies","Art","Corporate","West","2014","(Sum of Sales - Count of Ship Mode)%","110.28025000000001"
"Office Supplies","Art","Corporate","West","2014","Sum of Profit","342.86879999999996"
"Office Supplies","Art","Corporate","West","2015","Count of Ship Mode","10"
"Office Supplies","Art","Corporate","West","2015","Sum of Sales","636.4459999999999"
"Office Supplies","Art","Corporate","West","2015","Sum of Sales - Count of Ship Mode","626.4459999999999"
"Office Supplies","Art","Corporate","West","2015","(Sum of Sales - Count of Ship Mode)%","62.64459999999999"
"Office Supplies","Art","Corporate","West","2015","Sum of Profit","178.24179999999996"
"Office Supplies","Art","Corporate","West","2016","Count of Ship Mode","14"
"Office Supplies","Art","Corporate","West","2016","Sum of Sales","206.358"
"Office Supplies","Art","Corporate","West","2016","Sum of Sales - Count of Ship Mode","192.358"
"Office Supplies","Art","Corporate","West","2016","(Sum of Sales - Count of Ship Mode)%","13.739857142857142"
"Office Supplies","Art","Corporate","West","2016","Sum of Profit","58.905199999999994"
"Office Supplies","Art","Corporate","West","2017","Count of Ship Mode","22"
"Office Supplies","Art","Corporate","West","2017","Sum of Sales","877.6120000000002"
"Office Supplies","Art","Corporate","West","2017","Sum of Sales - Count of Ship Mode","855.6120000000002"
"Office Supplies","Art","Corporate","West","2017","(Sum of Sales - Count of Ship Mode)%","38.89145454545456"
"Office Supplies","Art","Corporate","West","2017","Sum of Profit","250.23669999999998"
"Office Supplies","Art","Home Office","Central","2014","Count of Ship Mode","4"
"Office Supplies","Art","Home Office","Central","2014","Sum of Sales","120.75999999999999"
"Office Supplies","Art","Home Office","Central","2014","Sum of Sales - Count of Ship Mode","116.75999999999999"
"Office Supplies","Art","Home Office","Central","2014","(Sum of Sales - Count of Ship Mode)%","29.19"
"Office Supplies","Art","Home Office","Central","2014","Sum of Profit","14.156500000000001"
"Office Supplies","Art","Home Office","Central","2015","Count of Ship Mode","8"
"Office Supplies","Art","Home Office","Central","2015","Sum of Sales","257.998"
"Office Supplies","Art","Home Office","Central","2015","Sum of Sales - Count of Ship Mode","249.998"
"Office Supplies","Art","Home Office","Central","2015","(Sum of Sales - Count of Ship Mode)%","31.24975"
"Office Supplies","Art","Home Office","Central","2015","Sum of Profit","67.74780000000001"
"Office Supplies","Art","Home Office","Central","2016","Count of Ship Mode","9"
"Office Supplies","Art","Home Office","Central","2016","Sum of Sales","243.828"
"Office Supplies","Art","Home Office","Central","2016","Sum of Sales - Count of Ship Mode","234.828"
"Office Supplies","Art","Home Office","Central","2016","(Sum of Sales - Count of Ship Mode)%","26.092"
"Office Supplies","Art","Home Office","Central","2016","Sum of Profit","68.1978"
"Office Supplies","Art","Home Office","Central","2017","Count of Ship Mode","17"
"Office Supplies","Art","Home Office","Central","2017","Sum of Sales","391.65999999999997"
"Office Supplies","Art","Home Office","Central","2017","Sum of Sales - Count of Ship Mode","374.65999999999997"
"Office Supplies","Art","Home Office","Central","2017","(Sum of Sales - Count of Ship Mode)%","22.03882352941176"
"Office Supplies","Art","Home Office","Central","2017","Sum of Profit","95.52619999999999"
"Office Supplies","Art","Home Office","East","2014","Count of Ship Mode","6"
"Office Supplies","Art","Home Office","East","2014","Sum of Sales","402.118"
"Office Supplies","Art","Home Office","East","2014","Sum of Sales - Count of Ship Mode","396.118"
"Office Supplies","Art","Home Office","East","2014","(Sum of Sales - Count of Ship Mode)%","66.01966666666667"
"Office Supplies","Art","Home Office","East","2014","Sum of Profit","108.95429999999996"
"Office Supplies","Art","Home Office","East","2015","Count of Ship Mode","15"
"Office Supplies","Art","Home Office","East","2015","Sum of Sales","377.7440000000001"
"Office Supplies","Art","Home Office","East","2015","Sum of Sales - Count of Ship Mode","362.7440000000001"
"Office Supplies","Art","Home Office","East","2015","(Sum of Sales - Count of Ship Mode)%","24.182933333333338"
"Office Supplies","Art","Home Office","East","2015","Sum of Profit","72.83769999999998"
"Office Supplies","Art","Home Office","East","2016","Count of Ship Mode","7"
"Office Supplies","Art","Home Office","East","2016","Sum of Sales","129.09199999999998"
"Office Supplies","Art","Home Office","East","2016","Sum of Sales - Count of Ship Mode","122.09199999999998"
"Office Supplies","Art","Home Office","East","2016","(Sum of Sales - Count of Ship Mode)%","17.441714285714284"
"Office Supplies","Art","Home Office","East","2016","Sum of Profit","30.428199999999997"
"Office Supplies","Art","Home Office","East","2017","Count of Ship Mode","11"
"Office Supplies","Art","Home Office","East","2017","Sum of Sales","451.21000000000004"
"Office Supplies","Art","Home Office","East","2017","Sum of Sales - Count of Ship Mode","440.21000000000004"
"Office Supplies","Art","Home Office","East","2017","(Sum of Sales - Count of Ship Mode)%","40.01909090909091"
"Office Supplies","Art","Home Office","East","2017","Sum of Profit","132.48829999999998"
"Office Supplies","Art","Home Office","South","2014","Count of Ship Mode","4"
"Office Supplies","Art","Home Office","South","2014","Sum of Sales","67.648"
"Office Supplies","Art","Home Office","South","2014","Sum of Sales - Count of Ship Mode","63.647999999999996"
"Office Supplies","Art","Home Office","South","2014","(Sum of Sales - Count of Ship Mode)%","15.911999999999999"
"Office Supplies","Art","Home Office","South","2014","Sum of Profit","7.142499999999995"
"Office Supplies","Art","Home Office","South","2015","Count of Ship Mode","4"
"Office Supplies","Art","Home Office","South","2015","Sum of Sales","202.886"
"Office Supplies","Art","Home Office","South","2015","Sum of Sales - Count of Ship Mode","198.886"
"Office Supplies","Art","Home Office","South","2015","(Sum of Sales - Count of Ship Mode)%","49.7215"
"Office Supplies","Art","Home Office","South","2015","Sum of Profit","57.60979999999998"
"Office Supplies","Art","Home Office","South","2016","Count of Ship Mode","3"
"Office Supplies","Art","Home Office","South","2016","Sum of Sales","167.86"
"Office Supplies","Art","Home Office","South","2016","Sum of Sales - Count of Ship Mode","164.86"
"Office Supplies","Art","Home Office","South","2016","(Sum of Sales - Count of Ship Mode)%","54.95333333333334"
"Office Supplies","Art","Home Office","South","2016","Sum of Profit","36.36219999999999"
"Office Supplies","Art","Home Office","South","2017","Count of Ship Mode","10"
"Office Supplies","Art","Home Office","South","2017","Sum of Sales","230.06799999999998"
"Office Supplies","Art","Home Office","South","2017","Sum of Sales - Count of Ship Mode","220.06799999999998"
"Office Supplies","Art","Home Office","South","2017","(Sum of Sales - Count of Ship Mode)%","22.0068"
"Office Supplies","Art","Home Office","South","2017","Sum of Profit","44.76349999999999"
"Office Supplies","Art","Home Office","West","2014","Count of Ship Mode","7"
"Office Supplies","Art","Home Office","West","2014","Sum of Sales","207.716"
"Office Supplies","Art","Home Office","West","2014","Sum of Sales - Count of Ship Mode","200.716"
"Office Supplies","Art","Home Office","West","2014","(Sum of Sales - Count of Ship Mode)%","28.673714285714286"
"Office Supplies","Art","Home Office","West","2014","Sum of Profit","61.383399999999995"
"Office Supplies","Art","Home Office","West","2015","Count of Ship Mode","9"
"Office Supplies","Art","Home Office","West","2015","Sum of Sales","295.03"
"Office Supplies","Art","Home Office","West","2015","Sum of Sales - Count of Ship Mode","286.03"
"Office Supplies","Art","Home Office","West","2015","(Sum of Sales - Count of Ship Mode)%","31.78111111111111"
"Office Supplies","Art","Home Office","West","2015","Sum of Profit","83.90969999999999"
"Office Supplies","Art","Home Office","West","2016","Count of Ship Mode","10"
"Office Supplies","Art","Home Office","West","2016","Sum of Sales","300.446"
"Office Supplies","Art","Home Office","West","2016","Sum of Sales - Count of Ship Mode","290.446"
"Office Supplies","Art","Home Office","West","2016","(Sum of Sales - Count of Ship Mode)%","29.0446"
"Office Supplies","Art","Home Office","West","2016","Sum of Profit","79.2635"
"Office Supplies","Art","Home Office","West","2017","Count of Ship Mode","26"
"Office Supplies","Art","Home Office","West","2017","Sum of Sales","430.3500000000001"
"Office Supplies","Art","Home Office","West","2017","Sum of Sales - Count of Ship Mode","404.3500000000001"
"Office Supplies","Art","Home Office","West","2017","(Sum of Sales - Count of Ship Mode)%","15.551923076923082"
"Office Supplies","Art","Home Office","West","2017","Sum of Profit","108.06679999999997"
"Office Supplies","Binders","Consumer","Central","2014","Count of Ship Mode","50"
"Office Supplies","Binders","Consumer","Central","2014","Sum of Sales","14713.503999999995"
"Office Supplies","Binders","Consumer","Central","2014","Sum of Sales - Count of Ship Mode","14663.503999999995"
"Office Supplies","Binders","Consumer","Central","2014","(Sum of Sales - Count of Ship Mode)%","293.2700799999999"
"Office Supplies","Binders","Consumer","Central","2014","Sum of Profit","-914.2178000000026"
"Office Supplies","Binders","Consumer","Central","2015","Count of Ship Mode","41"
"Office Supplies","Binders","Consumer","Central","2015","Sum of Sales","1229.0599999999997"
"Office Supplies","Binders","Consumer","Central","2015","Sum of Sales - Count of Ship Mode","1188.0599999999997"
"Office Supplies","Binders","Consumer","Central","2015","(Sum of Sales - Count of Ship Mode)%","28.9770731707317"
"Office Supplies","Binders","Consumer","Central","2015","Sum of Profit","-467.11190000000033"
"Office Supplies","Binders","Consumer","Central","2016","Count of Ship Mode","40"
"Office Supplies","Binders","Consumer","Central","2016","Sum of Sales","11601.987999999998"
"Office Supplies","Binders","Consumer","Central","2016","Sum of Sales - Count of Ship Mode","11561.987999999998"
"Office Supplies","Binders","Consumer","Central","2016","(Sum of Sales - Count of Ship Mode)%","289.0496999999999"
"Office Supplies","Binders","Consumer","Central","2016","Sum of Profit","3079.143699999999"
"Office Supplies","Binders","Consumer","Central","2017","Count of Ship Mode","62"
"Office Supplies","Binders","Consumer","Central","2017","Sum of Sales","12149.023999999998"
"Office Supplies","Binders","Consumer","Central","2017","Sum of Sales - Count of Ship Mode","12087.023999999998"
"Office Supplies","Binders","Consumer","Central","2017","(Sum of Sales - Count of Ship Mode)%","194.95199999999997"
"Office Supplies","Binders","Consumer","Central","2017","Sum of Profit","134.50699999999867"
"Office Supplies","Binders","Consumer","East","2014","Count of Ship Mode","51"
"Office Supplies","Binders","Consumer","East","2014","Sum of Sales","3894.951000000001"
"Office Supplies","Binders","Consumer","East","2014","Sum of Sales - Count of Ship Mode","3843.951000000001"
"Office Supplies","Binders","Consumer","East","2014","(Sum of Sales - Count of Ship Mode)%","75.37158823529414"
"Office Supplies","Binders","Consumer","East","2014","Sum of Profit","936.7102999999995"
"Office Supplies","Binders","Consumer","East","2015","Count of Ship Mode","44"
"Office Supplies","Binders","Consumer","East","2015","Sum of Sales","10539.957000000002"
"Office Supplies","Binders","Consumer","East","2015","Sum of Sales - Count of Ship Mode","10495.957000000002"
"Office Supplies","Binders","Consumer","East","2015","(Sum of Sales - Count of Ship Mode)%","238.54447727272733"
"Office Supplies","Binders","Consumer","East","2015","Sum of Profit","3894.9117999999994"
"Office Supplies","Binders","Consumer","East","2016","Count of Ship Mode","71"
"Office Supplies","Binders","Consumer","East","2016","Sum of Sales","8129.984"
"Office Supplies","Binders","Consumer","East","2016","Sum of Sales - Count of Ship Mode","8058.984"
"Office Supplies","Binders","Consumer","East","2016","(Sum of Sales - Count of Ship Mode)%","113.50681690140846"
"Office Supplies","Binders","Consumer","East","2016","Sum of Profit","721.348299999999"
"Office Supplies","Binders","Consumer","East","2017","Count of Ship Mode","72"
"Office Supplies","Binders","Consumer","East","2017","Sum of Sales","9057.717999999999"
"Office Supplies","Binders","Consumer","East","2017","Sum of Sales - Count of Ship Mode","8985.717999999999"
"Office Supplies","Binders","Consumer","East","2017","(Sum of Sales - Count of Ship Mode)%","124.80163888888889"
"Office Supplies","Binders","Consumer","East","2017","Sum of Profit","1187.6992999999993"
"Office Supplies","Binders","Consumer","South","2014","Count of Ship Mode","18"
"Office Supplies","Binders","Consumer","South","2014","Sum of Sales","2743.1399999999994"
"Office Supplies","Binders","Consumer","South","2014","Sum of Sales - Count of Ship Mode","2725.1399999999994"
"Office Supplies","Binders","Consumer","South","2014","(Sum of Sales - Count of Ship Mode)%","151.39666666666665"
"Office Supplies","Binders","Consumer","South","2014","Sum of Profit","522.6309"
"Office Supplies","Binders","Consumer","South","2015","Count of Ship Mode","30"
"Office Supplies","Binders","Consumer","South","2015","Sum of Sales","10395.143000000002"
"Office Supplies","Binders","Consumer","South","2015","Sum of Sales - Count of Ship Mode","10365.143000000002"
"Office Supplies","Binders","Consumer","South","2015","(Sum of Sales - Count of Ship Mode)%","345.50476666666674"
"Office Supplies","Binders","Consumer","South","2015","Sum of Profit","1130.9719999999998"
"Office Supplies","Binders","Consumer","South","2016","Count of Ship Mode","33"
"Office Supplies","Binders","Consumer","South","2016","Sum of Sales","916.507"
"Office Supplies","Binders","Consumer","South","2016","Sum of Sales - Count of Ship Mode","883.507"
"Office Supplies","Binders","Consumer","South","2016","(Sum of Sales - Count of Ship Mode)%","26.772939393939392"
"Office Supplies","Binders","Consumer","South","2016","Sum of Profit","2.1979999999999933"
"Office Supplies","Binders","Consumer","South","2017","Count of Ship Mode","30"
"Office Supplies","Binders","Consumer","South","2017","Sum of Sales","4562.913000000001"
