Superstore 2023.Category,Dates.Date,Sum(Superstore 2023.Discount),Sum(Superstore 2023.Quantity),Superstore 2023.YTD Sales,Key measures.Total sales,Key measures.Total YTD
Furniture,"Thursday, October 21, 2021",,,112526.56929999999,,112526.56929999999
Furniture,"Friday, October 22, 2021",,,112526.56929999999,,112526.56929999999
Furniture,"Saturday, October 23, 2021",0.6000000000000001,11,113801.6733,1275.104,113801.6733
Furniture,"Sunday, October 24, 2021",0.5,15,114603.3063,801.633,114603.3063
Furniture,"Monday, October 25, 2021",0.4,16,115729.91829999999,1126.612,115729.91829999999
Furniture,"Tuesday, October 26, 2021",,,115729.91829999999,,115729.91829999999
Furniture,"Wednesday, October 27, 2021",,,115729.91829999999,,115729.91829999999
Furniture,"Thursday, October 28, 2021",0,12,115787.1283,57.21,115787.1283
Furniture,"Friday, October 29, 2021",,,115787.1283,,115787.1283
Furniture,"Saturday, October 30, 2021",0.2,4,115802.6163,15.488,115802.6163
Furniture,"Sunday, October 31, 2021",0.35,5,116551.58529999999,748.969,116551.58529999999
Furniture,"Monday, November 01, 2021",0.2,13,117645.9733,1094.388,117645.9733
Furniture,"Tuesday, November 02, 2021",0.55,27,122025.35829999999,4379.385,122025.35829999999
Furniture,"Wednesday, November 03, 2021",0.1,13,123516.77829999999,1491.42,123516.77829999999
Furniture,"Thursday, November 04, 2021",,,123516.77829999999,,123516.77829999999
Furniture,"Friday, November 05, 2021",0.2,3,123723.77829999999,207,123723.77829999999
Furniture,"Saturday, November 06, 2021",,,123723.77829999999,,123723.77829999999
Furniture,"Sunday, November 07, 2021",0.8,9,124694.6583,970.88,124694.6583
Furniture,"Monday, November 08, 2021",0.30000000000000004,17,129947.0843,5252.426,129947.0843
Furniture,"Tuesday, November 09, 2021",0,7,130971.4643,1024.38,130971.4643
Furniture,"Wednesday, November 10, 2021",0,3,131000.68430000001,29.22,131000.68430000001
Furniture,"Thursday, November 11, 2021",,,131000.68430000001,,131000.68430000001
Furniture,"Friday, November 12, 2021",0.4,8,131670.7403,670.056,131670.7403
Furniture,"Saturday, November 13, 2021",1.27,29,133451.8775,1781.1372,133451.8775
Furniture,"Sunday, November 14, 2021",0.4,10,134642.2095,1190.332,134642.2095
Furniture,"Monday, November 15, 2021",0,2,134682.1695,39.96,134682.1695
Furniture,"Tuesday, November 16, 2021",0.6,16,136466.33349999998,1784.164,136466.33349999998
Furniture,"Wednesday, November 17, 2021",0.2,14,138133.36149999997,1667.028,138133.36149999997
Furniture,"Thursday, November 18, 2021",,,138133.36149999997,,138133.36149999997
Furniture,"Friday, November 19, 2021",0,2,138275.32149999996,141.96,138275.32149999996
Furniture,"Saturday, November 20, 2021",1.8,28,139932.02149999997,1656.7,139932.02149999997
Furniture,"Sunday, November 21, 2021",1.22,20,141987.7963,2055.7748,141987.7963
Furniture,"Monday, November 22, 2021",0.3,2,142194.7583,206.962,142194.7583
Furniture,"Tuesday, November 23, 2021",,,142194.7583,,142194.7583
Furniture,"Wednesday, November 24, 2021",0,4,142274.5183,79.76,142274.5183
Furniture,"Thursday, November 25, 2021",,,142274.5183,,142274.5183
Furniture,"Friday, November 26, 2021",0.2,11,142966.9903,692.472,142966.9903
Furniture,"Saturday, November 27, 2021",0.95,16,144282.38580000002,1315.3955,144282.38580000002
Furniture,"Sunday, November 28, 2021",1.4,25,144908.34780000002,625.962,144908.34780000002
Furniture,"Monday, November 29, 2021",0,11,146317.2178,1408.87,146317.2178
Furniture,"Tuesday, November 30, 2021",0.6000000000000001,20,147432.41780000002,1115.2,147432.41780000002
Furniture,"Wednesday, December 01, 2021",1,27,154033.09780000002,6600.68,154033.09780000002
Furniture,"Thursday, December 02, 2021",,,154033.09780000002,,154033.09780000002
Furniture,"Friday, December 03, 2021",0.55,7,154473.5088,440.411,154473.5088
Furniture,"Saturday, December 04, 2021",0.30000000000000004,28,155673.77680000002,1200.268,155673.77680000002
Furniture,"Sunday, December 05, 2021",0.30000000000000004,7,155980.30680000002,306.53,155980.30680000002
Furniture,"Monday, December 06, 2021",0.5,11,156371.0248,390.718,156371.0248
Furniture,"Tuesday, December 07, 2021",0,8,156734.8648,363.84,156734.8648
Furniture,"Wednesday, December 08, 2021",,,156734.8648,,156734.8648
Furniture,"Thursday, December 09, 2021",,,156734.8648,,156734.8648
Furniture,"Friday, December 10, 2021",0,7,158271.7248,1536.86,158271.7248
Furniture,"Saturday, December 11, 2021",1.6,23,158813.5868,541.862,158813.5868
Furniture,"Sunday, December 12, 2021",0.2,5,159329.0148,515.428,159329.0148
Furniture,"Monday, December 13, 2021",,,159329.0148,,159329.0148
Furniture,"Tuesday, December 14, 2021",0.2,10,159653.2028,324.188,159653.2028
Furniture,"Wednesday, December 15, 2021",0.2,7,159916.0668,262.864,159916.0668
Furniture,"Thursday, December 16, 2021",,,159916.0668,,159916.0668
Furniture,"Friday, December 17, 2021",0.6,19,161161.7088,1245.642,161161.7088
Furniture,"Saturday, December 18, 2021",0.2,5,161182.0288,20.32,161182.0288
Furniture,"Sunday, December 19, 2021",0.3,4,162235.1928,1053.164,162235.1928
Furniture,"Monday, December 20, 2021",0.5,5,162608.6188,373.426,162608.6188
Furniture,"Tuesday, December 21, 2021",0.6,16,164278.7448,1670.126,164278.7448
Furniture,"Wednesday, December 22, 2021",0.3,7,164701.3698,422.625,164701.3698
Furniture,"Thursday, December 23, 2021",,,164701.3698,,164701.3698
Furniture,"Friday, December 24, 2021",1.3,19,166265.3638,1563.994,166265.3638
Furniture,"Saturday, December 25, 2021",0.4,13,167698.9278,1433.564,167698.9278
Furniture,"Sunday, December 26, 2021",0.7,4,168025.5738,326.646,168025.5738
Furniture,"Monday, December 27, 2021",1.4200000000000002,20,170503.477,2477.9032,170503.477
Furniture,"Tuesday, December 28, 2021",,,170503.477,,170503.477
Furniture,"Wednesday, December 29, 2021",,,170503.477,,170503.477
Furniture,"Thursday, December 30, 2021",,,170503.477,,170503.477
Furniture,"Friday, December 31, 2021",0.6,5,170518.23700000002,14.76,170518.23700000002
Furniture,"Sunday, January 02, 2022",0,3,173.94,173.94,173.94
Furniture,"Monday, January 03, 2022",0,7,1766.79,1592.85,1766.79
Furniture,"Tuesday, January 04, 2022",,,1766.79,,1766.79
Furniture,"Wednesday, January 05, 2022",,,1766.79,,1766.79
Furniture,"Thursday, January 06, 2022",,,1766.79,,1766.79
Furniture,"Friday, January 07, 2022",0.6,3,1789.866,23.076,1789.866
Furniture,"Saturday, January 08, 2022",0,6,3355.746,1565.88,3355.746
Furniture,"Sunday, January 09, 2022",0.2,2,3370.914,15.168,3370.914
Furniture,"Monday, January 10, 2022",0,9,3475.684,104.77,3475.684
Furniture,"Tuesday, January 11, 2022",0.2,14,3530.6760000000004,54.992,3530.6760000000004
Furniture,"Wednesday, January 12, 2022",,,3530.6760000000004,,3530.6760000000004
Furniture,"Thursday, January 13, 2022",,,3530.6760000000004,,3530.6760000000004
Furniture,"Friday, January 14, 2022",0.2,8,3846.452,315.776,3846.452
Furniture,"Saturday, January 15, 2022",0.3,1,4028.2490000000003,181.797,4028.2490000000003
Furniture,"Sunday, January 16, 2022",,,4028.2490000000003,,4028.2490000000003
Furniture,"Monday, January 17, 2022",0,3,4350.839,322.59,4350.839
Furniture,"Tuesday, January 18, 2022",,,4350.839,,4350.839
Furniture,"Wednesday, January 19, 2022",,,4350.839,,4350.839
Furniture,"Thursday, January 20, 2022",,,4350.839,,4350.839
Furniture,"Friday, January 21, 2022",0.4,9,5517.895,1167.056,5517.895
Furniture,"Saturday, January 22, 2022",0.4,17,6093.203,575.308,6093.203
Furniture,"Sunday, January 23, 2022",0,7,6153.193,59.99,6153.193
Furniture,"Monday, January 24, 2022",,,6153.193,,6153.193
Furniture,"Tuesday, January 25, 2022",0.4,4,6512.895,359.702,6512.895
Furniture,"Wednesday, January 26, 2022",,,6512.895,,6512.895
Furniture,"Thursday, January 27, 2022",,,6512.895,,6512.895
Furniture,"Friday, January 28, 2022",,,6512.895,,6512.895
Furniture,"Saturday, January 29, 2022",,,6512.895,,6512.895
Furniture,"Sunday, January 30, 2022",0.7,8,7622.743,1109.848,7622.743
Furniture,"Monday, January 31, 2022",,,7622.743,,7622.743
Furniture,"Tuesday, February 01, 2022",,,7622.743,,7622.743
Furniture,"Wednesday, February 02, 2022",0.6,9,7715.217000000001,92.474,7715.217000000001
Furniture,"Thursday, February 03, 2022",0,4,8581.617,866.4,8581.617
Furniture,"Friday, February 04, 2022",0.2,2,8595.985,14.368,8595.985
Furniture,"Saturday, February 05, 2022",0.2,9,9412.533000000001,816.548,9412.533000000001
Furniture,"Sunday, February 06, 2022",0.2,4,9544.757000000001,132.224,9544.757000000001
Furniture,"Monday, February 07, 2022",,,9544.757000000001,,9544.757000000001
Furniture,"Tuesday, February 08, 2022",0.3,4,9786.257000000001,241.5,9786.257000000001
Furniture,"Wednesday, February 09, 2022",,,9786.257000000001,,9786.257000000001
Furniture,"Thursday, February 10, 2022",,,9786.257000000001,,9786.257000000001
Furniture,"Friday, February 11, 2022",,,9786.257000000001,,9786.257000000001
Furniture,"Saturday, February 12, 2022",,,9786.257000000001,,9786.257000000001
Furniture,"Sunday, February 13, 2022",,,9786.257000000001,,9786.257000000001
Furniture,"Monday, February 14, 2022",0.3,9,10347.248000000001,560.991,10347.248000000001
Furniture,"Tuesday, February 15, 2022",,,10347.248000000001,,10347.248000000001
Furniture,"Wednesday, February 16, 2022",0.4,12,11282.892000000002,935.644,11282.892000000002
Furniture,"Thursday, February 17, 2022",,,11282.892000000002,,11282.892000000002
Furniture,"Friday, February 18, 2022",,,11282.892000000002,,11282.892000000002
Furniture,"Saturday, February 19, 2022",0,2,11327.352,44.46,11327.352
Furniture,"Sunday, February 20, 2022",,,11327.352,,11327.352
Furniture,"Monday, February 21, 2022",0,12,11532.102,204.75,11532.102
Furniture,"Tuesday, February 22, 2022",,,11532.102,,11532.102
Furniture,"Wednesday, February 23, 2022",,,11532.102,,11532.102
Furniture,"Thursday, February 24, 2022",,,11532.102,,11532.102
Furniture,"Friday, February 25, 2022",,,11532.102,,11532.102
Furniture,"Saturday, February 26, 2022",,,11532.102,,11532.102
Furniture,"Sunday, February 27, 2022",0.6,2,11548.294,16.192,11548.294
Furniture,"Monday, February 28, 2022",,,11548.294,,11548.294
Furniture,"Tuesday, March 01, 2022",0.4,8,12384.886,836.592,12384.886
Furniture,"Wednesday, March 02, 2022",,,12384.886,,12384.886
Furniture,"Thursday, March 03, 2022",0.6,11,13621.492,1236.606,13621.492
Furniture,"Friday, March 04, 2022",,,13621.492,,13621.492
Furniture,"Saturday, March 05, 2022",,,13621.492,,13621.492
Furniture,"Sunday, March 06, 2022",1.1,7,13926.512,305.02,13926.512
Furniture,"Monday, March 07, 2022",,,13926.512,,13926.512
Furniture,"Tuesday, March 08, 2022",0.2,11,14142.472,215.96,14142.472
Furniture,"Wednesday, March 09, 2022",0,5,14497.372,354.9,14497.372
Furniture,"Thursday, March 10, 2022",0.2,1,14674.155999999999,176.784,14674.155999999999
Furniture,"Friday, March 11, 2022",0.5,10,15025.418,351.262,15025.418
Furniture,"Saturday, March 12, 2022",0.2,3,15795.77,770.352,15795.77
Furniture,"Sunday, March 13, 2022",0.6,11,16896.195,1100.425,16896.195
Furniture,"Monday, March 14, 2022",0.72,14,17372.931,476.736,17372.931
Furniture,"Tuesday, March 15, 2022",0.5,9,19253.393,1880.462,19253.393
Furniture,"Wednesday, March 16, 2022",,,19253.393,,19253.393
Furniture,"Thursday, March 17, 2022",0,5,20224.893,971.5,20224.893
Furniture,"Friday, March 18, 2022",0.4,3,20414.775,189.882,20414.775
Furniture,"Saturday, March 19, 2022",0.7,6,20522.369000000002,107.594,20522.369000000002
Furniture,"Sunday, March 20, 2022",0,11,21305.979000000003,783.61,21305.979000000003
Furniture,"Monday, March 21, 2022",0.6,7,21933.781000000003,627.802,21933.781000000003
Furniture,"Tuesday, March 22, 2022",0.2,7,22101.669,167.888,22101.669
Furniture,"Wednesday, March 23, 2022",,,22101.669,,22101.669
Furniture,"Thursday, March 24, 2022",0.5,3,22403.139000000003,301.47,22403.139000000003
Furniture,"Friday, March 25, 2022",,,22403.139000000003,,22403.139000000003
Furniture,"Saturday, March 26, 2022",,,22403.139000000003,,22403.139000000003
Furniture,"Sunday, March 27, 2022",0,5,22463.299000000003,60.16,22463.299000000003
Furniture,"Monday, March 28, 2022",,,22463.299000000003,,22463.299000000003
Furniture,"Tuesday, March 29, 2022",0.8,19,24021.390000000003,1558.091,24021.390000000003
Furniture,"Wednesday, March 30, 2022",,,24021.390000000003,,24021.390000000003
Furniture,"Thursday, March 31, 2022",0.1,6,24349.386000000002,327.996,24349.386000000002
Furniture,"Friday, April 01, 2022",0.1,10,25673.918,1324.532,25673.918
Furniture,"Saturday, April 02, 2022",0,5,27128.818000000003,1454.9,27128.818000000003
Furniture,"Sunday, April 03, 2022",0,4,27199.938000000002,71.12,27199.938000000002
Furniture,"Monday, April 04, 2022",0,2,27282.578,82.64,27282.578
Furniture,"Tuesday, April 05, 2022",,,27282.578,,27282.578
Furniture,"Wednesday, April 06, 2022",,,27282.578,,27282.578
Furniture,"Thursday, April 07, 2022",0.1,3,27941.324,658.746,27941.324
Furniture,"Friday, April 08, 2022",0.5,24,28965.532,1024.208,28965.532
Furniture,"Saturday, April 09, 2022",0.15,5,29522.197,556.665,29522.197
Furniture,"Sunday, April 10, 2022",,,29522.197,,29522.197
Furniture,"Monday, April 11, 2022",,,29522.197,,29522.197
Furniture,"Tuesday, April 12, 2022",0.4,14,30698.757,1176.56,30698.757
Furniture,"Wednesday, April 13, 2022",,,30698.757,,30698.757
Furniture,"Thursday, April 14, 2022",0.4,9,32016.093,1317.336,32016.093
Furniture,"Friday, April 15, 2022",0.2,2,33137.661,1121.568,33137.661
Furniture,"Saturday, April 16, 2022",0,2,33147.621,9.96,33147.621
Furniture,"Sunday, April 17, 2022",0.55,16,33502.864,355.243,33502.864
Furniture,"Monday, April 18, 2022",0.8999999999999999,9,33975.116,472.252,33975.116
Furniture,"Tuesday, April 19, 2022",0.4,2,34180.292,205.176,34180.292
Furniture,"Wednesday, April 20, 2022",,,34180.292,,34180.292
Furniture,"Thursday, April 21, 2022",,,34180.292,,34180.292
Furniture,"Friday, April 22, 2022",0.7,16,35594.662000000004,1414.37,35594.662000000004
Furniture,"Saturday, April 23, 2022",,,35594.662000000004,,35594.662000000004
Furniture,"Sunday, April 24, 2022",0.2,6,36920.422000000006,1325.76,36920.422000000006
Furniture,"Monday, April 25, 2022",,,36920.422000000006,,36920.422000000006
Furniture,"Tuesday, April 26, 2022",0.1,3,37355.06800000001,434.646,37355.06800000001
Furniture,"Wednesday, April 27, 2022",,,37355.06800000001,,37355.06800000001
Furniture,"Thursday, April 28, 2022",0.8,4,37426.98,71.912,37426.98
Furniture,"Friday, April 29, 2022",,,37426.98,,37426.98
Furniture,"Saturday, April 30, 2022",0.8,10,37561.476,134.496,37561.476
Furniture,"Sunday, May 01, 2022",0.4,3,37932.096000000005,370.62,37932.096000000005
Furniture,"Monday, May 02, 2022",0.5,20,38713.156,781.06,38713.156
Furniture,"Tuesday, May 03, 2022",0.2,2,38765.124,51.968,38765.124
Furniture,"Wednesday, May 04, 2022",,,38765.124,,38765.124
Furniture,"Thursday, May 05, 2022",0.6000000000000001,16,40837.588,2072.464,40837.588
Furniture,"Friday, May 06, 2022",0.2,11,40933.9,96.312,40933.9
Furniture,"Saturday, May 07, 2022",0.1,12,41440.344000000005,506.444,41440.344000000005
Furniture,"Sunday, May 08, 2022",0,2,41652.304000000004,211.96,41652.304000000004
Furniture,"Monday, May 09, 2022",,,41652.304000000004,,41652.304000000004
Furniture,"Tuesday, May 10, 2022",,,41652.304000000004,,41652.304000000004
Furniture,"Wednesday, May 11, 2022",,,41652.304000000004,,41652.304000000004
Furniture,"Thursday, May 12, 2022",0,3,41662.324,10.02,41662.324
Furniture,"Friday, May 13, 2022",,,41662.324,,41662.324
Furniture,"Saturday, May 14, 2022",0.4,4,41771.9,109.576,41771.9
Furniture,"Sunday, May 15, 2022",,,41771.9,,41771.9
Furniture,"Monday, May 16, 2022",0,4,42054.74,282.84,42054.74
Furniture,"Tuesday, May 17, 2022",0.6,7,42250.587999999996,195.848,42250.587999999996
Furniture,"Wednesday, May 18, 2022",,,42250.587999999996,,42250.587999999996
Furniture,"Thursday, May 19, 2022",0,14,42968.227999999996,717.64,42968.227999999996
Furniture,"Friday, May 20, 2022",0,5,44017.42799999999,1049.2,44017.42799999999
Furniture,"Saturday, May 21, 2022",,,44017.42799999999,,44017.42799999999
Furniture,"Sunday, May 22, 2022",0.3,2,44191.71399999999,174.286,44191.71399999999
Furniture,"Monday, May 23, 2022",0,3,44228.763999999996,37.05,44228.763999999996
Furniture,"Tuesday, May 24, 2022",,,44228.763999999996,,44228.763999999996
Furniture,"Wednesday, May 25, 2022",0,4,44253.723999999995,24.96,44253.723999999995
Furniture,"Thursday, May 26, 2022",0.5,17,45195.168,941.444,45195.168
Furniture,"Friday, May 27, 2022",1.2,10,48730.827999999994,3535.66,48730.827999999994
Furniture,"Saturday, May 28, 2022",0.2,8,49121.09999999999,390.272,49121.09999999999
Furniture,"Sunday, May 29, 2022",0.2,3,49165.85999999999,44.76,49165.85999999999
Furniture,"Monday, May 30, 2022",0.2,25,52458.16799999999,3292.308,52458.16799999999
Furniture,"Tuesday, May 31, 2022",0.8999999999999999,6,52681.31099999999,223.143,52681.31099999999
Furniture,"Wednesday, June 01, 2022",,,52681.31099999999,,52681.31099999999
Furniture,"Thursday, June 02, 2022",,,52681.31099999999,,52681.31099999999
Furniture,"Friday, June 03, 2022",0.2,2,52752.39899999999,71.088,52752.39899999999
Furniture,"Saturday, June 04, 2022",2.5,21,53562.93999999999,810.541,53562.93999999999
Furniture,"Sunday, June 05, 2022",,,53562.93999999999,,53562.93999999999
Furniture,"Monday, June 06, 2022",0.4,5,54111.89999999999,548.96,54111.89999999999
Furniture,"Tuesday, June 07, 2022",,,54111.89999999999,,54111.89999999999
Furniture,"Wednesday, June 08, 2022",,,54111.89999999999,,54111.89999999999
Furniture,"Thursday, June 09, 2022",0.2,6,54927.19199999999,815.292,54927.19199999999
Furniture,"Friday, June 10, 2022",0.2,4,56262.87199999999,1335.68,56262.87199999999
Furniture,"Saturday, June 11, 2022",0.8,10,57178.12799999999,915.256,57178.12799999999
Furniture,"Sunday, June 12, 2022",0.8999999999999999,7,57611.52399999999,433.396,57611.52399999999
Furniture,"Monday, June 13, 2022",,,57611.52399999999,,57611.52399999999
Furniture,"Tuesday, June 14, 2022",0.75,24,60965.25299999999,3353.729,60965.25299999999
Furniture,"Wednesday, June 15, 2022",,,60965.25299999999,,60965.25299999999
Furniture,"Thursday, June 16, 2022",,,60965.25299999999,,60965.25299999999
Furniture,"Friday, June 17, 2022",1.05,17,62650.68299999999,1685.43,62650.68299999999
Furniture,"Saturday, June 18, 2022",,,62650.68299999999,,62650.68299999999
Furniture,"Sunday, June 19, 2022",,,62650.68299999999,,62650.68299999999
Furniture,"Monday, June 20, 2022",0.2,5,62869.94099999999,219.258,62869.94099999999
Furniture,"Tuesday, June 21, 2022",0.2,2,63223.50899999999,353.568,63223.50899999999
Furniture,"Wednesday, June 22, 2022",,,63223.50899999999,,63223.50899999999
Furniture,"Thursday, June 23, 2022",,,63223.50899999999,,63223.50899999999
Furniture,"Friday, June 24, 2022",,,63223.50899999999,,63223.50899999999
Furniture,"Saturday, June 25, 2022",1.2,7,63763.524999999994,540.016,63763.524999999994
Furniture,"Sunday, June 26, 2022",0,6,63823.40499999999,59.88,63823.40499999999
Furniture,"Monday, June 27, 2022",0.3,3,64363.062999999995,539.658,64363.062999999995
Furniture,"Tuesday, June 28, 2022",0,2,64485.022999999994,121.96,64485.022999999994
Furniture,"Wednesday, June 29, 2022",,,64485.022999999994,,64485.022999999994
Furniture,"Thursday, June 30, 2022",0,7,65751.88299999999,1266.86,65751.88299999999
Furniture,"Friday, July 01, 2022",,,65751.88299999999,,65751.88299999999
Furniture,"Saturday, July 02, 2022",0.5,6,66475.49699999999,723.614,66475.49699999999
Furniture,"Sunday, July 03, 2022",,,66475.49699999999,,66475.49699999999
Furniture,"Monday, July 04, 2022",0.15,15,67805.46199999998,1329.965,67805.46199999998
Furniture,"Tuesday, July 05, 2022",,,67805.46199999998,,67805.46199999998
Furniture,"Wednesday, July 06, 2022",,,67805.46199999998,,67805.46199999998
Furniture,"Thursday, July 07, 2022",1.1,19,68622.73999999999,817.278,68622.73999999999
Furniture,"Friday, July 08, 2022",0.2,3,69285.62,662.88,69285.62
Furniture,"Saturday, July 09, 2022",0.1,6,69858.90599999999,573.286,69858.90599999999
Furniture,"Sunday, July 10, 2022",,,69858.90599999999,,69858.90599999999
Furniture,"Monday, July 11, 2022",,,69858.90599999999,,69858.90599999999
Furniture,"Tuesday, July 12, 2022",,,69858.90599999999,,69858.90599999999
Furniture,"Wednesday, July 13, 2022",,,69858.90599999999,,69858.90599999999
Furniture,"Thursday, July 14, 2022",0.2,9,70520.59199999999,661.686,70520.59199999999
Furniture,"Friday, July 15, 2022",0.2,3,70750.87199999999,230.28,70750.87199999999
Furniture,"Saturday, July 16, 2022",0.6,3,70760.42399999998,9.552,70760.42399999998
Furniture,"Sunday, July 17, 2022",0,8,70797.59399999998,37.17,70797.59399999998
Furniture,"Monday, July 18, 2022",0.4,7,72336.76399999998,1539.17,72336.76399999998
Furniture,"Tuesday, July 19, 2022",0,11,73027.24399999998,690.48,73027.24399999998
Furniture,"Wednesday, July 20, 2022",,,73027.24399999998,,73027.24399999998
Furniture,"Thursday, July 21, 2022",0.2,5,73391.16399999998,363.92,73391.16399999998
Furniture,"Friday, July 22, 2022",0.2,5,73430.23199999997,39.068,73430.23199999997
Furniture,"Saturday, July 23, 2022",,,73430.23199999997,,73430.23199999997
Furniture,"Sunday, July 24, 2022",0.1,2,73683.99599999997,253.764,73683.99599999997
Furniture,"Monday, July 25, 2022",0.2,32,77179.46399999996,3495.468,77179.46399999996
Furniture,"Tuesday, July 26, 2022",,,77179.46399999996,,77179.46399999996
Furniture,"Wednesday, July 27, 2022",,,77179.46399999996,,77179.46399999996
Furniture,"Thursday, July 28, 2022",1.7000000000000002,15,77684.33399999996,504.87,77684.33399999996
Furniture,"Friday, July 29, 2022",,,77684.33399999996,,77684.33399999996
Furniture,"Saturday, July 30, 2022",,,77684.33399999996,,77684.33399999996
Furniture,"Sunday, July 31, 2022",0.2,10,78820.40199999996,1136.068,78820.40199999996
Furniture,"Monday, August 01, 2022",0.2,2,78839.71399999996,19.312,78839.71399999996
Furniture,"Tuesday, August 02, 2022",0.2,2,78976.17799999997,136.464,78976.17799999997
Furniture,"Wednesday, August 03, 2022",,,78976.17799999997,,78976.17799999997
Furniture,"Thursday, August 04, 2022",0,9,79085.97799999997,109.8,79085.97799999997
Furniture,"Friday, August 05, 2022",,,79085.97799999997,,79085.97799999997
Furniture,"Saturday, August 06, 2022",,,79085.97799999997,,79085.97799999997
Furniture,"Sunday, August 07, 2022",,,79085.97799999997,,79085.97799999997
Furniture,"Monday, August 08, 2022",0.2,2,79599.00199999998,513.024,79599.00199999998
Furniture,"Tuesday, August 09, 2022",,,79599.00199999998,,79599.00199999998
Furniture,"Wednesday, August 10, 2022",,,79599.00199999998,,79599.00199999998
Furniture,"Thursday, August 11, 2022",,,79599.00199999998,,79599.00199999998
Furniture,"Friday, August 12, 2022",0.9500000000000001,11,80516.20649999999,917.2045,80516.20649999999
Furniture,"Saturday, August 13, 2022",0,2,80758.16649999999,241.96,80758.16649999999
Furniture,"Sunday, August 14, 2022",,,80758.16649999999,,80758.16649999999
Furniture,"Monday, August 15, 2022",0.2,5,81295.4925,537.326,81295.4925
Furniture,"Tuesday, August 16, 2022",0.2,2,81456.77249999999,161.28,81456.77249999999
Furniture,"Wednesday, August 17, 2022",,,81456.77249999999,,81456.77249999999
Furniture,"Thursday, August 18, 2022",1.2,7,81471.66849999999,14.896,81471.66849999999
Furniture,"Friday, August 19, 2022",,,81471.66849999999,,81471.66849999999
Furniture,"Saturday, August 20, 2022",,,81471.66849999999,,81471.66849999999
Furniture,"Sunday, August 21, 2022",0.7000000000000001,25,85747.19049999998,4275.522,85747.19049999998
Furniture,"Monday, August 22, 2022",0.2,3,85845.51849999998,98.328,85845.51849999998
Furniture,"Tuesday, August 23, 2022",0.8,9,86400.83049999998,555.312,86400.83049999998
Furniture,"Wednesday, August 24, 2022",,,86400.83049999998,,86400.83049999998
Furniture,"Thursday, August 25, 2022",,,86400.83049999998,,86400.83049999998
Furniture,"Friday, August 26, 2022",0.5,17,89663.06249999999,3262.232,89663.06249999999
Furniture,"Saturday, August 27, 2022",0.3,1,89907.67749999999,244.615,89907.67749999999
Furniture,"Sunday, August 28, 2022",0.32,2,90064.05029999999,156.3728,90064.05029999999
Furniture,"Monday, August 29, 2022",0.9,8,90469.85029999999,405.8,90469.85029999999
Furniture,"Tuesday, August 30, 2022",0.3,8,91303.63429999999,833.784,91303.63429999999
Furniture,"Wednesday, August 31, 2022",,,91303.63429999999,,91303.63429999999
Furniture,"Thursday, September 01, 2022",0,3,91495.4543,191.82,91495.4543
Furniture,"Friday, September 02, 2022",1.4,22,92971.60829999999,1476.154,92971.60829999999
Furniture,"Saturday, September 03, 2022",0.8999999999999999,12,93614.00429999999,642.396,93614.00429999999
Furniture,"Sunday, September 04, 2022",0,7,93744.81429999998,130.81,93744.81429999998
Furniture,"Monday, September 05, 2022",2.1999999999999997,35,97206.73129999998,3461.917,97206.73129999998
Furniture,"Tuesday, September 06, 2022",0.2,3,97929.08329999998,722.352,97929.08329999998
Furniture,"Wednesday, September 07, 2022",,,97929.08329999998,,97929.08329999998
Furniture,"Thursday, September 08, 2022",1.62,14,101304.06489999998,3374.9816,101304.06489999998
Furniture,"Friday, September 09, 2022",0.6,4,101319.07289999998,15.008,101319.07289999998
Furniture,"Saturday, September 10, 2022",0.3,5,101620.00289999998,300.93,101620.00289999998
Furniture,"Sunday, September 11, 2022",,,101620.00289999998,,101620.00289999998
Furniture,"Monday, September 12, 2022",0.8,17,103299.87489999998,1679.872,103299.87489999998
Furniture,"Tuesday, September 13, 2022",0,14,104636.31489999998,1336.44,104636.31489999998
Furniture,"Wednesday, September 14, 2022",,,104636.31489999998,,104636.31489999998
Furniture,"Thursday, September 15, 2022",0,3,105764.70489999998,1128.39,105764.70489999998
Furniture,"Friday, September 16, 2022",0.15,4,106160.15089999998,395.446,106160.15089999998
Furniture,"Saturday, September 17, 2022",0.2,10,106590.15889999998,430.008,106590.15889999998
Furniture,"Sunday, September 18, 2022",1.4500000000000002,26,109808.89889999999,3218.74,109808.89889999999
Furniture,"Monday, September 19, 2022",0.5,9,111408.22289999998,1599.324,111408.22289999998
Furniture,"Tuesday, September 20, 2022",0.4,5,111687.58289999998,279.36,111687.58289999998
Furniture,"Wednesday, September 21, 2022",,,111687.58289999998,,111687.58289999998
Furniture,"Thursday, September 22, 2022",0.2,11,111788.25489999999,100.672,111788.25489999999
Furniture,"Friday, September 23, 2022",0.6000000000000001,16,112902.68089999999,1114.426,112902.68089999999
Furniture,"Saturday, September 24, 2022",0.7,17,113833.8829,931.202,113833.8829
Furniture,"Sunday, September 25, 2022",0.85,22,115458.44989999999,1624.567,115458.44989999999
Furniture,"Monday, September 26, 2022",0.75,13,117085.9304,1627.4805,117085.9304
Furniture,"Tuesday, September 27, 2022",0.32,7,118042.5952,956.6648,118042.5952
Furniture,"Wednesday, September 28, 2022",,,118042.5952,,118042.5952
Furniture,"Thursday, September 29, 2022",,,118042.5952,,118042.5952
Furniture,"Friday, September 30, 2022",0.2,5,118566.5152,523.92,118566.5152
